tweetText_clean,tweetText,label,image_link,link_status,id,event
Building in Dammartin-en-Goele where #CharlieHebdo suspects believed to be holed up,Building in Dammartin-en-Goele where #CharlieHebdo suspects believed to be holed up http://t.co/BXIQYIqT0R http://t.co/HSzL3gK9eT,fake,https://pbs.twimg.com/media/B65nqlUCYAEq4Wc.jpg,,553493785523400704,charliehebdo
"UPDATE: French police in standoff with #CharlieHebdo attack suspects, hostage believed taken","UPDATE: French police in standoff with #CharlieHebdo attack suspects, hostage believed taken http://t.co/Jzqo5Su0a1 http://t.co/zexuGWcdzd",fake,https://pbs.twimg.com/media/B65pm9HCQAIumYS.jpg,,553495922639122432,charliehebdo
Gallery: Tank &amp; armoured car seen near #CharlieHebdo seige outside Paris (by @heathcliffom),Gallery: Tank &amp; armoured car seen near #CharlieHebdo seige outside Paris (by @heathcliffom) http://t.co/KAlTe4Fmsd http://t.co/9lyesZgpAL,fake,https://pbs.twimg.com/media/B65tAHACUAA7FCZ.jpg,,553500238246608896,charliehebdo
There's a tank near the #Paris hostage scene (Pic: Heathcliff O'Malley),There's a tank near the #Paris hostage scene http://t.co/7N7uvClhWY (Pic: Heathcliff O'Malley) http://t.co/EPXhd9k6GF,fake,https://pbs.twimg.com/media/B65u5FoCcAApyoU.jpg,,553501773517033472,charliehebdo
A person living near the #Dammartin hostage scene sent us these photos #CharlieHebdo #obs,A person living near the #Dammartin hostage scene sent us these photos #CharlieHebdo #obs http://t.co/FKHD1fGt03,fake,https://pbs.twimg.com/media/B65vQM8CUAEvGT5.jpg,,553502180666531840,charliehebdo
Field near printers has become a makeshift helicopter pad for airforce and gendarmerie Puma helicopters #charliehebdo,Field near printers has become a makeshift helicopter pad for airforce and gendarmerie Puma helicopters #charliehebdo http://t.co/O5VQOFpWlV,fake,https://pbs.twimg.com/media/B65vW-1CUAAnH8W.jpg,,553502311872733184,charliehebdo
Charlie Hebdo killers tell police: 'We are ready to die as martyrs',Charlie Hebdo killers tell police: 'We are ready to die as martyrs' http://t.co/h4Gp9BAetN http://t.co/MMF4hXUKDd,fake,https://pbs.twimg.com/media/B65viunIgAACYnd.jpg,,553502446769942528,charliehebdo
#CharlieHebdo shooting suspects tell police they 'prepared to die as martyrs' - French media,#CharlieHebdo shooting suspects tell police they 'prepared to die as martyrs' - French media http://t.co/G6eunBDIrj http://t.co/jOnfaapehF,fake,https://pbs.twimg.com/media/B65wJrZCQAE0gsN.jpg,,553503184174710784,charliehebdo
"BREAKING: #CharlieHebdo suspects “almost certainly behind hostage taking,"" say officials:","BREAKING: #CharlieHebdo suspects “almost certainly behind hostage taking,"" say officials: http://t.co/qB4b5cKvPg http://t.co/iGJNu386dQ",fake,https://pbs.twimg.com/media/B65wisUCcAAm7fa.jpg,,553503546382249984,charliehebdo
Hundreds of police at siege in Dammartin-en-Goele. Follow our #CharlieHebdo coverage:,Hundreds of police at siege in Dammartin-en-Goele. Follow our #CharlieHebdo coverage: http://t.co/jMOZXPaSOJ http://t.co/kPAlm9TQwQ,fake,https://pbs.twimg.com/media/B65vJOYCcAAdqYh.jpg,,553503909692841984,charliehebdo
AFP map of the region northeast of Paris where Wednesday's massacre suspects are cornered with hostage,AFP map of the region northeast of Paris where Wednesday's massacre suspects are cornered with hostage http://t.co/H9SwsdTFRf,fake,https://pbs.twimg.com/media/B65yl5KCYAAJ8WH.jpg,,553505858811080704,charliehebdo
"Map shows industrial estate where 2 #CharlieHebdo suspects are holed up, surrounded by police","Map shows industrial estate where 2 #CharlieHebdo suspects are holed up, surrounded by police http://t.co/hi9g8dxpiR http://t.co/Vw2L6SQcMH",fake,https://pbs.twimg.com/media/B65zU9aIUAEzqOA.jpg,,553506608203169792,charliehebdo
Police have surrounded this building where the suspected #CharlieHebdo attackers are holed-up,Police have surrounded this building where the suspected #CharlieHebdo attackers are holed-up http://t.co/B0TRvE2iYs http://t.co/becxNG0Kxi,fake,https://pbs.twimg.com/media/B650rsSCAAAhfig.jpg,,553508098825261056,charliehebdo
Helicopters and vehicles are seen next to a building in Dammartin-en-Goele where a hostage-taking is underway #AFP,Helicopters and vehicles are seen next to a building in Dammartin-en-Goele where a hostage-taking is underway #AFP http://t.co/CBBLljNX0K,fake,https://pbs.twimg.com/media/B659bT7IAAAlead.jpg,,553517713147301888,charliehebdo
Military helicopters seen dropping special forces in fields around Dammartin-en-Goele - @SkyNews,Military helicopters seen dropping special forces in fields around Dammartin-en-Goele - @SkyNews http://t.co/tap0ntW3Rg,fake,https://pbs.twimg.com/media/B659sesCMAIQuRo.jpg,,553518024272379905,charliehebdo
The latest on the manhunt for Charlie Hebdo suspects:,The latest on the manhunt for Charlie Hebdo suspects: http://t.co/F3hv000UQX http://t.co/r0TgWbIxsr,fake,https://pbs.twimg.com/media/B659vL2IEAE4HG4.png,,553518053838061568,charliehebdo
Gunman in third shootout reportedly same man who killed police officer in this attack on Thurs,Gunman in third shootout reportedly same man who killed police officer in this attack on Thurs http://t.co/BbPuxPz8Fk http://t.co/0ZviEoZLtN,fake,https://pbs.twimg.com/media/B66KVJaCQAE068f.jpg,,553531971457265664,charliehebdo
#BREAKING - Hostage taken at kosher shop in #Paris by ‘suspect in police officer shooting',#BREAKING - Hostage taken at kosher shop in #Paris by ‘suspect in police officer shooting' https://t.co/4yt6nafpIg http://t.co/f9N8Bjn68I,fake,https://pbs.twimg.com/media/B66LTr1CAAAT_UY.png,,553532980871053312,charliehebdo
#BREAKING - Hostage taken at kosher shop in #Paris by ‘suspect in police officer shooting',#BREAKING - Hostage taken at kosher shop in #Paris by ‘suspect in police officer shooting' https://t.co/h1qXZG6GlP http://t.co/vpD5A5FYGi,fake,https://pbs.twimg.com/media/B66LTUQCMAAqoG5.png,,553532980896231424,charliehebdo
[Happening Now] Shooting and hostage situation at Kosher supermarket in eastern #Paris,[Happening Now] Shooting and hostage situation at Kosher supermarket in eastern #Paris http://t.co/TszoK14DJH http://t.co/lAYTn6mfvs,fake,https://pbs.twimg.com/media/B66LsUpCUAAk-Qm.jpg,,553533499643547648,charliehebdo
BREAKING: Another hostage situation developing in a Parisian Kosher supermarket #CharlieHebdo,BREAKING: Another hostage situation developing in a Parisian Kosher supermarket http://t.co/f48bgredPb #CharlieHebdo http://t.co/nl4ipAXaHw,fake,https://pbs.twimg.com/media/B66MEgNCAAAjt4Q.jpg,,553534768537939968,charliehebdo
MORE: Police surround kosher grocery store in eastern Paris where armed man is holding hostage,MORE: Police surround kosher grocery store in eastern Paris where armed man is holding hostage http://t.co/cI8cztQjE6 http://t.co/BAwGOO5Wn3,fake,https://pbs.twimg.com/media/B66NWW_IUAEGGwa.png,,553535221828964352,charliehebdo
#BREAKING - At least five hostages in Paris kosher supermarket: (AFP) #Vincennes,#BREAKING - At least five hostages in Paris kosher supermarket: (AFP) https://t.co/4yt6nafpIg #Vincennes http://t.co/Vnyhqye2ps,fake,https://pbs.twimg.com/media/B66NzzLCAAAlB3S.png,,553535829017370625,charliehebdo
#BREAKING - At least five hostages in Paris kosher supermarket: (AFP) #Vincennes,#BREAKING - At least five hostages in Paris kosher supermarket: (AFP) https://t.co/h1qXZG6GlP #Vincennes http://t.co/NYRdp3n1lT,fake,https://pbs.twimg.com/media/B66N0DmCYAAqCfE.png,,553535829529100288,charliehebdo
Paris: reports that man suspected of killing policewoman has 5 hostages at kosher supermarket,Paris: reports that man suspected of killing policewoman has 5 hostages at kosher supermarket http://t.co/ZuU5xaf25I http://t.co/DVYPLL3XbF,fake,https://pbs.twimg.com/media/B66N7xXCIAAb4Dw.png,,553535862911541248,charliehebdo
"#BREAKING - 1 injured in #Paris Kosher supermarket shooting, hostage drama underway &gt;&gt;&gt;","#BREAKING - 1 injured in #Paris Kosher supermarket shooting, hostage drama underway &gt;&gt;&gt; http://t.co/UWSXS2YVKU http://t.co/9QtJKgfWxo",fake,https://pbs.twimg.com/media/B66OCCHCQAAoIje.png,,553535971959275520,charliehebdo
MORE: At least 5 hostages are reported held by gunman in eastern Paris kosher grocery store,MORE: At least 5 hostages are reported held by gunman in eastern Paris kosher grocery store http://t.co/cI8cztQjE6 http://t.co/sdCcVi7dcf,fake,https://pbs.twimg.com/media/B66OazFIMAAfbtT.png,,553536397731442688,charliehebdo
Feared at least 5 hostages are being held in Paris 'kosher' grocery,Feared at least 5 hostages are being held in Paris 'kosher' grocery http://t.co/zoafNwyEtr http://t.co/ntDatZ8Pp7,fake,https://pbs.twimg.com/media/B66Om8iIgAEaA9w.jpg,,553536603998945280,charliehebdo
"At least five people have been taken hostage at the kosher grocery, reports say #ParisAttacks","At least five people have been taken hostage at the kosher grocery, reports say #ParisAttacks http://t.co/8MdsGYsaOZ http://t.co/2NtIkBmIYk",fake,https://pbs.twimg.com/media/B66Ooo1CIAAzODr.jpg,,553536887349325825,charliehebdo
At least 2 injured in new shootout in Eastern Paris / 5 hostages held in Kosher supermarket,At least 2 injured in new shootout in Eastern Paris / 5 hostages held in Kosher supermarket http://t.co/LdSF5QeCiv http://t.co/cmqBNfDpwd,fake,https://pbs.twimg.com/media/B66P0Z7CEAIwBRX.png,,553537939041701888,charliehebdo
Kosher restaurants closing across Paris. Schools nr latest incident locked down. #ParisAttacks,Kosher restaurants closing across Paris. Schools nr latest incident locked down. #ParisAttacks http://t.co/8MdsGYsaOZ http://t.co/rObM6QtWIZ,fake,https://pbs.twimg.com/media/B66SNKKCQAA6wFH.jpg,,553540739058376704,charliehebdo
#BREAKING - At least 2 dead in hostage standoff in Paris Kosher supermarket (AFP),#BREAKING - At least 2 dead in hostage standoff in Paris Kosher supermarket (AFP) http://t.co/OYSXRQ9xuv http://t.co/SQUsZcitcO,fake,https://pbs.twimg.com/media/B66TufzCMAEvwTf.png,,553542235661553665,charliehebdo
French police publishes photos of suspect in yesterday's Montrouge shooting. Maybe the same persons in Kosher market,French police publishes photos of suspect in yesterday's Montrouge shooting. Maybe the same persons in Kosher market http://t.co/j5nQIl4Ytu,fake,https://pbs.twimg.com/media/B66TZBLCIAAkkyx.jpg,,553544694765215745,charliehebdo
At least two killed in hostage drama east of Paris. Photo @MartinBureau1 #AFP,At least two killed in hostage drama east of Paris. Photo @MartinBureau1 #AFP http://t.co/ZvcbbTgvNm,fake,https://pbs.twimg.com/media/B66XNhnCAAA1V_S.jpg,,553546063752478722,charliehebdo
UPDATE: Gunman in kosher grocery store is demanding the release of the suspects in #CharlieHebdo shooting - Reports,UPDATE: Gunman in kosher grocery store is demanding the release of the suspects in #CharlieHebdo shooting - Reports http://t.co/1Y123fisl2,fake,https://pbs.twimg.com/media/B66agS0IUAA_bcj.png,,553549686129561600,charliehebdo
Five hostages are being held at a kosher grocery store in east Paris,Five hostages are being held at a kosher grocery store in east Paris http://t.co/w8UiYqEqTM http://t.co/UFnpEqXvLi,fake,https://pbs.twimg.com/media/B66bMyCIIAAOXx0.png,,553550448154910720,charliehebdo
Suspects in Thursday slaying of policewoman and current hostage situation in the East of Paris. AFP,Suspects in Thursday slaying of policewoman and current hostage situation in the East of Paris. AFP http://t.co/sDwgb6GEDw,fake,https://pbs.twimg.com/media/B66a43bIEAAZzTZ.jpg,,553551286793416704,charliehebdo
Trocadero square in Paris evacuated. Policemen pointing their gun. via @MelodiePeps,Trocadero square in Paris evacuated. Policemen pointing their gun. http://t.co/u6qjxNUibY via @MelodiePeps,fake,https://pbs.twimg.com/media/B66ccC6IMAAdvDe.jpg,,553553173743677440,charliehebdo
French police: Hostage-taker at Paris market linked to #CharlieHebdo attack,French police: Hostage-taker at Paris market linked to #CharlieHebdo attack http://t.co/YfzbniZmak http://t.co/4HVVUhdG4C,fake,https://pbs.twimg.com/media/B66eLfYIcAERqv8.jpg,,553553724548059137,charliehebdo
Trocadero square in Paris evacuated. Policemen pointing their gun. via @MelodiePeps,Trocadero square in Paris evacuated. Policemen pointing their gun. http://t.co/3fCXh6Sgp8 via @MelodiePeps,fake,https://pbs.twimg.com/media/B66ccC6IMAAdvDe.jpg,,553553813542797312,charliehebdo
#BREAKING: Trocadero square in Paris is evacuated. Unconfirmed reports of a gunman there,#BREAKING: Trocadero square in Paris is evacuated. Unconfirmed reports of a gunman there http://t.co/XWREHWQuxs,fake,https://pbs.twimg.com/media/B66ev8FIAAEu1nC.jpg,,553554351633858560,charliehebdo
There are reports of an armed incident at the Trocadero near the Eiffel Tower. #ParisAttacks,There are reports of an armed incident at the Trocadero near the Eiffel Tower. #ParisAttacks http://t.co/ATmBpjwW3b http://t.co/U7DXrdPheI,fake,https://pbs.twimg.com/media/B66e02kCEAAFRSt.jpg,,553554585634496512,charliehebdo
Update: French interior ministry says Trocadero security scare is a false alarm. #ParisAttacks,Update: French interior ministry says Trocadero security scare is a false alarm. #ParisAttacks http://t.co/ATmBpjwW3b http://t.co/TsUFvSVT8u,fake,https://pbs.twimg.com/media/B66iBQjCQAEO4nn.jpg,,553558131369062400,charliehebdo
French media say Paris hostage-taker demanding freedom of #CharlieHebdo suspects #ParisAttacks,French media say Paris hostage-taker demanding freedom of #CharlieHebdo suspects #ParisAttacks http://t.co/ATmBpjwW3b http://t.co/MI7DYRuBDP,fake,https://pbs.twimg.com/media/B66nMfuCYAMsmbv.jpg,,553563668169125889,charliehebdo
"UPDATE: Two hostage situations in France are linked, Paris prosecutor says:","UPDATE: Two hostage situations in France are linked, Paris prosecutor says: http://t.co/CoH7zjBeax http://t.co/7XgjKRDq4u",fake,https://pbs.twimg.com/media/B66w50uCUAAlI0y.jpg,,553574345235103746,charliehebdo
Supermarket hostage-takers reportedly threaten to kill if police storm #CharlieHebdo suspects,Supermarket hostage-takers reportedly threaten to kill if police storm #CharlieHebdo suspects http://t.co/ATmBpjwW3b http://t.co/4auIDG7ljG,fake,https://pbs.twimg.com/media/B66yYJ_CAAA3B7b.jpg,,553575984054951936,charliehebdo
"Hostage-taker at Paris store demands release of #KouachiBrothers, police union spokesman says.","Hostage-taker at Paris store demands release of #KouachiBrothers, police union spokesman says. http://t.co/7Bxdhozq4H http://t.co/0SmxqdDLrX",fake,https://pbs.twimg.com/media/B660SOwIUAAovOo.jpg,,553578029751226369,charliehebdo
"Hostage-taker at Paris store demands release of #KouachiBrothers, police union spokesman says.","Hostage-taker at Paris store demands release of #KouachiBrothers, police union spokesman says. http://t.co/cTAJWVBmAO http://t.co/rYEGVIPAlU",fake,https://pbs.twimg.com/media/B660SOwIUAAovOo.jpg,,553579224402235393,charliehebdo
#BREAKING : Both Charlie Hebdo suspects killed as police storm building (police sources),#BREAKING : Both Charlie Hebdo suspects killed as police storm building (police sources) http://t.co/OYSXRQ9xuv http://t.co/8ICThapo7z,fake,https://pbs.twimg.com/media/B668WIaCYAAFU3Z.png,,553586897168392192,charliehebdo
URGENT: Both #CharlieHebdo suspects killed - reports,URGENT: Both #CharlieHebdo suspects killed - reports http://t.co/QZbkbOTJNg http://t.co/PB05L1pWmZ,fake,https://pbs.twimg.com/media/B668mCwIIAIK1Z_.jpg,,553587167394791424,charliehebdo
"The two suspected #CharlieHebdo gunmen have been killed, according to reports. #ParisAttacks","The two suspected #CharlieHebdo gunmen have been killed, according to reports. #ParisAttacks http://t.co/sS4Js4JZwm http://t.co/04KSGEeu5i",fake,https://pbs.twimg.com/media/B668jVZCEAIeCWp.jpg,,553587225901154304,charliehebdo
"#CharlieHebdo suspects killed, hostage freed and safe after police assault. Photo Joel Saget #AFP","#CharlieHebdo suspects killed, hostage freed and safe after police assault. Photo Joel Saget #AFP http://t.co/AW5E6KEuzy",fake,https://pbs.twimg.com/media/B668vh9IAAExBfw.jpg,,553587329626292224,charliehebdo
LIVE REPORT - Assault in Paris ( #Vincennes ) . Some hostages are free. #CharlieHebdo,LIVE REPORT - Assault in Paris ( #Vincennes ) . Some hostages are free. http://t.co/umff4LVVJL #CharlieHebdo http://t.co/tAtUcfI5pc,fake,https://pbs.twimg.com/media/B669oIMCcAEISOZ.jpg,,553588340432572416,charliehebdo
Several hostages freed at Jewish supermarket in Paris. Photo Thomas Samson #AFP,Several hostages freed at Jewish supermarket in Paris. Photo Thomas Samson #AFP http://t.co/dbIE1GD3Cw,fake,https://pbs.twimg.com/media/B669sVCIYAAFqis.jpg,,553588374280601600,charliehebdo
The #CharlieHebdo massacre brothers have been killed. Full story here:,The #CharlieHebdo massacre brothers have been killed. Full story here: http://t.co/s7KfpU7vqb http://t.co/jFCrKaZ3DL,fake,https://pbs.twimg.com/media/B669zYRIQAAzA5y.jpg,,553588494661337089,charliehebdo
Several hostages freed at Jewish supermarket in Paris. Photo Thomas Samson #AFP,Several hostages freed at Jewish supermarket in Paris. Photo Thomas Samson #AFP http://t.co/9AwTF3sRYK,fake,https://pbs.twimg.com/media/B66-TtTCQAEh77Q.jpg,,553589051044151296,charliehebdo
Several hostages freed at Jewish supermarket in Paris. Photo Thomas Samson #AFP,Several hostages freed at Jewish supermarket in Paris. Photo Thomas Samson #AFP http://t.co/C9ltgMT0Wl,fake,https://pbs.twimg.com/media/B66_luNIgAELLwF.jpg,,553590459688570880,charliehebdo
Suspected #CharlieHebdo gunmen reportedly came out shooting at police #ParisAttacks,Suspected #CharlieHebdo gunmen reportedly came out shooting at police #ParisAttacks http://t.co/kwHPTFi96R http://t.co/hjNezDkaVp,fake,https://pbs.twimg.com/media/B66_nJCCMAAnJNU.jpg,,553590522800275456,charliehebdo
"Hostage-taker in supermarket siege killed, reports say. #ParisAttacks","Hostage-taker in supermarket siege killed, reports say. #ParisAttacks http://t.co/0jxoozr8mN http://t.co/sY4M9Vox3L",fake,https://pbs.twimg.com/media/B66_4k3CYAAWD5G.jpg,,553590835850514433,charliehebdo
The mother of the boy killed in #Ferguson speaking to media about the loss of her son.,The mother of the boy killed in #Ferguson speaking to media about the loss of her son. http://t.co/YlxEDKoebB,real,https://pbs.twimg.com/media/BuoiSyuIgAAfu-I.jpg,,498248415223246848,ferguson
Police have brought out the large gear in #Ferguson.,Police have brought out the large gear in #Ferguson. http://t.co/2gxUzOvwfy,real,https://pbs.twimg.com/media/BuoigYqIMAA11jo.jpg,,498248648699150336,ferguson
"Omg Wow ""@FLOCKAfierce: WOW RT @AntonioFrench: Police have brought out the large gear in #Ferguson.","Omg Wow ""@FLOCKAfierce: WOW RT @AntonioFrench: Police have brought out the large gear in #Ferguson. http://t.co/4t4RRtNWRk""",real,https://pbs.twimg.com/media/BuoigYqIMAA11jo.jpg,,498250100079341568,ferguson
When you see citizens as enemies... RT @AntonioFrench: Police have brought out the large gear in #Ferguson.,"When you see citizens as enemies... RT @AntonioFrench: Police have brought out the large gear in #Ferguson. http://t.co/xTwwfXC8zy""",real,https://pbs.twimg.com/media/BuoigYqIMAA11jo.jpg,,498251940997136384,ferguson
Here’s to hoping what’s happening in STL right now doesn’t get worse. #Ferguson hashtag not looking good right now.,Here’s to hoping what’s happening in STL right now doesn’t get worse. #Ferguson hashtag not looking good right now. http://t.co/0fhU5EopGa,real,https://pbs.twimg.com/media/BuonDihCUAAOc44.jpg,,498253652755111937,ferguson
Patrol cars still flood the streets in #ferguson more than 6 hours after police officer shot teenager @ksdknews,Patrol cars still flood the streets in #ferguson more than 6 hours after police officer shot teenager @ksdknews http://t.co/fCCGAfIRbG,real,https://pbs.twimg.com/media/Buoo8BHIAAMaQEZ.jpg,,498255721260400640,ferguson
People are now matching to the #Ferguson Police Dept headquarters.,People are now matching to the #Ferguson Police Dept headquarters. http://t.co/4KEsby2ZPj,real,https://pbs.twimg.com/media/BuosUENIEAAIRr-.jpg,,498259432237969408,ferguson
People marching to the #Ferguson Police Dept headquarters following the killing of a 17-year-old boy.,People marching to the #Ferguson Police Dept headquarters following the killing of a 17-year-old boy. http://t.co/ROvs3mXYMM,real,https://pbs.twimg.com/media/BuouvwXIUAA_BQ_.jpg,,498262106937237504,ferguson
"Yes @stltoday describe people protesting police officer killing Michael Brown as ""mob"". Then, edit, ""crowd"" #ferguson","Yes @stltoday describe people protesting police officer killing Michael Brown as ""mob"". Then, edit, ""crowd"" #ferguson http://t.co/xG3Hm8JLWy",real,https://pbs.twimg.com/media/BuoxdovCMAAPXQz.jpg,,498265095559184384,ferguson
#WeAreTargets: People marching to the #Ferguson Police Dept headquarters following the killing of a 17-year-old boy,"#WeAreTargets: People marching to the #Ferguson Police Dept headquarters following the killing of a 17-year-old boy http://t.co/wFTR1maej7""",real,https://pbs.twimg.com/media/BuouvwXIUAA_BQ_.jpg,,498265555833720832,ferguson
"Reminder that this is legal, but young unarmed black men are threatening and make us ""uncomfortable"" #Ferguson","Reminder that this is legal, but young unarmed black men are threatening and make us ""uncomfortable"" #Ferguson http://t.co/VbRyW7J9nR",real,https://pbs.twimg.com/media/Buo3ULjCQAA1WmQ.jpg,,498271531386953728,ferguson
: Teenager #MikeBrown won't start college on Monday because he was shot ten times by a #Ferguson police officer.,: Teenager #MikeBrown won't start college on Monday because he was shot ten times by a #Ferguson police officer. http://t.co/dCFmzlkFRD”,real,https://pbs.twimg.com/media/Buomh-dIEAAkC_u.jpg,,498274493337702401,ferguson
How many unarmed black teenagers will be killed in America? #ThatIsTheQuestion #Ferguson,How many unarmed black teenagers will be killed in America? #ThatIsTheQuestion #Ferguson http://t.co/5L8043MSaP,real,https://pbs.twimg.com/media/Buo6MR7CMAAOyxK.jpg,,498274692873351170,ferguson
Michael Brown was due to begin classes at Vatterott College tomorrow. His mother mourns his loss: #Ferguson,Michael Brown was due to begin classes at Vatterott College tomorrow. His mother mourns his loss: #Ferguson http://t.co/YMSK7Skp9y,real,https://pbs.twimg.com/media/Buo7tA4CIAA1x-q.jpg,,498276354434277376,ferguson
Teenager #MikeBrown won't start college on Monday because he was shot ten times by a #Ferguson police officer.,Teenager #MikeBrown won't start college on Monday because he was shot ten times by a #Ferguson police officer. http://t.co/A4RJS4unlx,real,https://pbs.twimg.com/media/Buo86E0CIAA0l-E.jpg,,498277678706077696,ferguson
People are gathering at the site where #Ferguson police killed 17-year-old #MikeBrown. Police have swarmed the area.,People are gathering at the site where #Ferguson police killed 17-year-old #MikeBrown. Police have swarmed the area. http://t.co/NlqbthTiAc,real,https://pbs.twimg.com/media/Buo9-9EIYAAt66k.jpg,,498278882244853760,ferguson
The police presence in #Ferguson following the shooting of Michael Brown was mind blowing.,The police presence in #Ferguson following the shooting of Michael Brown was mind blowing. http://t.co/UGdNcWtpbH,real,https://pbs.twimg.com/media/Buo-SpmCIAAiiVC.jpg,,498279420885360641,ferguson
Rose petals and candles have been placed in the street where #MikeBrown's body laid. #Ferguson,Rose petals and candles have been placed in the street where #MikeBrown's body laid. #Ferguson http://t.co/kCn4dHqNwQ,real,https://pbs.twimg.com/media/Buo_FoUIYAEBNQm.jpg,,498280074941313024,ferguson
"People in the street shouting ""No Justice, No Peace"" and blocking a Kinloch police car from passing. #Ferguson","People in the street shouting ""No Justice, No Peace"" and blocking a Kinloch police car from passing. #Ferguson http://t.co/7jp4rqT4G6",real,https://pbs.twimg.com/media/Buo_rw5IQAATFDw.jpg,,498280730070622209,ferguson
#Ferguson Regardless of what color you are; the militarized police response here is BONECHILLING,#Ferguson Regardless of what color you are; the militarized police response here is BONECHILLING http://t.co/uumztSc6c8,real,https://pbs.twimg.com/media/BupCR_UIAAAalLQ.jpg,,498283586425200640,ferguson
#Ferguson police have brought dogs into neighborhood. Residents protest with hands in the air. Tension is growing...,#Ferguson police have brought dogs into neighborhood. Residents protest with hands in the air. Tension is growing... http://t.co/BxYIsHHjnE,real,https://pbs.twimg.com/media/BupC7pzCcAAZvd1.png,,498284302128668672,ferguson
"Right now in #Ferguson, MO following the killing of 17-year-old #MikeBrown","Right now in #Ferguson, MO following the killing of 17-year-old #MikeBrown http://t.co/caqdthrkq0",real,https://pbs.twimg.com/media/BupD6hOCIAEILhd.jpg,,498285405142540289,ferguson
"Rest in Peace, Michael Brown. 17 forever. #Ferguson","Rest in Peace, Michael Brown. 17 forever. #Ferguson http://t.co/fMq9mJRwtL",real,https://pbs.twimg.com/media/BupEEpsIEAA7eog.jpg,,498285556502372352,ferguson
What year are we in again? This is looking like the 50s #Ferguson,What year are we in again? This is looking like the 50s #Ferguson http://t.co/TeLcT3d3yh,real,https://pbs.twimg.com/media/BupD6hOCIAEILhd.jpg,,498286281894682624,ferguson
Situation in #Ferguson getting very tense after police killed unarmed teenager Mike Brown (photo: @AntonioFrench),Situation in #Ferguson getting very tense after police killed unarmed teenager Mike Brown (photo: @AntonioFrench) http://t.co/gL3y9pkfV7,real,https://pbs.twimg.com/media/BupFiDoIIAAgJr-.jpg,,498287166909579264,ferguson
Police dogs snarl at a crowd of mourners in #Ferguson. They are mourning the killing of another teenager by police,Police dogs snarl at a crowd of mourners in #Ferguson. They are mourning the killing of another teenager by police http://t.co/BVGJAu2jvV”,real,https://pbs.twimg.com/media/BupD6hOCIAEILhd.jpg,,498287947301814274,ferguson
Someone please remind me what year it is again? #ferguson,Someone please remind me what year it is again? #ferguson http://t.co/33cebmojwV,real,https://pbs.twimg.com/media/BupHuJRCYAEgazu.jpg,,498289596463980544,ferguson
Crazy RT @brennamuncy: Someone please remind me what year it is again? #ferguson,Crazy RT @brennamuncy: Someone please remind me what year it is again? #ferguson http://t.co/0rmR6PhSvi,real,https://pbs.twimg.com/media/BupHuJRCYAEgazu.jpg,,498290802255466498,ferguson
The police have come into the community with dogs. #ferguson,The police have come into the community with dogs. #ferguson http://t.co/QWhlu0xEtB,real,https://pbs.twimg.com/media/BupKG6zCEAANAqk.jpg,,498292200955195392,ferguson
Never forget the original relationship between the police and blacks... #wearetargets #Ferguson,Never forget the original relationship between the police and blacks... #wearetargets #Ferguson http://t.co/Y0dOOu4LbE,real,https://pbs.twimg.com/media/BupKe2dCcAABzBQ.jpg,,498292602861400064,ferguson
#message RT @brennamuncy: Someone please remind me what year it is again? #ferguson,#message RT @brennamuncy: Someone please remind me what year it is again? #ferguson http://t.co/vI4tDnvT1W,real,https://pbs.twimg.com/media/BupHuJRCYAEgazu.jpg,,498292628455034882,ferguson
RT @_westwest_yall: Never forget the original relationship between the police and blacks... #wearetargets #Ferguson,RT @_westwest_yall: Never forget the original relationship between the police and blacks... #wearetargets #Ferguson http://t.co/Hbd4J61Va7,real,https://pbs.twimg.com/media/BupKe2dCcAABzBQ.jpg,,498293625420148736,ferguson
Reach RT @brennamuncy Someone please remind me what year it is again? #ferguson,Reach RT @brennamuncy Someone please remind me what year it is again? #ferguson http://t.co/1Yz0RPNFIT,real,https://pbs.twimg.com/media/BupHuJRCYAEgazu.jpg,,498294775649665024,ferguson
Dogs? In 2014? #Ferguson RT @AntonioFrench: Right now in #Ferguson MO following the killing of 17-year-old #MikeBrown,Dogs? In 2014? #Ferguson RT @AntonioFrench: Right now in #Ferguson MO following the killing of 17-year-old #MikeBrown http://t.co/iniDpLhVgo,real,https://pbs.twimg.com/media/BupD6hOCIAEILhd.jpg,,498298040881782785,ferguson
Protestors outside #Ferguson police department headquarters right now,Protestors outside #Ferguson police department headquarters right now http://t.co/sjHMxSulha,real,https://pbs.twimg.com/media/BupTPCiIAAAWiD4.jpg,,498302254190166016,ferguson
#WeAreTargets RT @brennamuncy: Someone please remind me what year it is again? #ferguson,#WeAreTargets RT @brennamuncy: Someone please remind me what year it is again? #ferguson http://t.co/ZRJ00GRDZG,real,https://pbs.twimg.com/media/BupHuJRCYAEgazu.jpg,,498303288295817217,ferguson
"Protest continues in front of #ferguson police dept ""the people united, will never be defeated"" #FergusonShooting","Protest continues in front of #ferguson police dept ""the people united, will never be defeated"" #FergusonShooting http://t.co/4wXq3z6tDX",real,https://pbs.twimg.com/media/BupU808CYAAiMBc.jpg,,498304114955419648,ferguson
This is not okay. #Ferguson,This is not okay. #Ferguson http://t.co/hb3jH6GfAt,real,https://pbs.twimg.com/media/BupY9z3CEAEL6GD.jpg,,498308585227431936,ferguson
