id,event,label,tweet_text,image_link,has_image,json_path,tweet_text_clean
499702088512049152,ferguson,real,If you have to announce that you're not taking away the right to assemble- you're probably taking away the right to assemble #Ferguson,,0,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ferguson\non-rumours\499702088512049152\source-tweet\499702088512049152.json,If you have to announce that you're not taking away the right to assemble- you're probably taking away the right to assemble #Ferguson
499702134279913472,ferguson,real,"Downtown Kandahar, Afghanistan, I think. Or #Ferguson, Mo. Someone help with location. http://t.co/wLpoEPDnqJ",https://pbs.twimg.com/media/Bu9HiolIUAAIr_y.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ferguson\non-rumours\499702134279913472\source-tweet\499702134279913472.json,"Downtown Kandahar, Afghanistan, I think. Or #Ferguson, Mo. Someone help with location."
499702153909256193,ferguson,real,A line of tanks and military cops facing #Ferguson protesters after an extrajudicial execution. Not a lot of moral high ground for America.,,0,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ferguson\non-rumours\499702153909256193\source-tweet\499702153909256193.json,A line of tanks and military cops facing #Ferguson protesters after an extrajudicial execution. Not a lot of moral high ground for America.
499702206455488513,ferguson,real,The #Ferguson police are STILL on the tv LYING about wanting peace and there's military guns and amour trucks here in broad daylight,,0,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ferguson\non-rumours\499702206455488513\source-tweet\499702206455488513.json,The #Ferguson police are STILL on the tv LYING about wanting peace and there's military guns and amour trucks here in broad daylight
499702384424022016,ferguson,real,State Senator asks the #Ferguson police chief if she's going to be gassed again. http://t.co/jIKa6ZqlX0,,0,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ferguson\non-rumours\499702384424022016\source-tweet\499702384424022016.json,State Senator asks the #Ferguson police chief if she's going to be gassed again.
499702462865874944,ferguson,real,"Police move in, telling people move or be arrested. People asking ""What for?"" ""Just move"" #Ferguson @vicenews http://t.co/p5tCD5HDSu",https://pbs.twimg.com/media/Bu9MveyCQAARZTF.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ferguson\non-rumours\499702462865874944\source-tweet\499702462865874944.json,"Police move in, telling people move or be arrested. People asking ""What for?"" ""Just move"" #Ferguson @vicenews"
499703033174179840,ferguson,real,"Jammers used again. Both livestreams went down again, looks like police is trying to hide something. #Ferguson",,0,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ferguson\non-rumours\499703033174179840\source-tweet\499703033174179840.json,"Jammers used again. Both livestreams went down again, looks like police is trying to hide something. #Ferguson"
499703127193305088,ferguson,real,"Police move in, telling people move or be arrested. People asking ""What for?"" ""Just move"" #Ferguson http://t.co/aImQrJttQv",https://pbs.twimg.com/media/Bu9MveyCQAARZTF.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ferguson\non-rumours\499703127193305088\source-tweet\499703127193305088.json,"Police move in, telling people move or be arrested. People asking ""What for?"" ""Just move"" #Ferguson"
499703128540061699,ferguson,real,Main roads blocked off. Found a back way. I'm back at the QT in #Ferguson http://t.co/VWFUdZQcrr,https://pbs.twimg.com/media/Bu9NWMYCAAA5P92.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ferguson\non-rumours\499703128540061699\source-tweet\499703128540061699.json,Main roads blocked off. Found a back way. I'm back at the QT in #Ferguson
499703156889362432,ferguson,real,#BREAKING: State Senator Maria Chapelle Nadal has been taken into police custody; she had been tear-gassed at an earlier protest. #Ferguson,,0,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ferguson\non-rumours\499703156889362432\source-tweet\499703156889362432.json,#BREAKING: State Senator Maria Chapelle Nadal has been taken into police custody; she had been tear-gassed at an earlier protest. #Ferguson
499703254637219841,ferguson,real,"""Your right to assembly is not being denied."" #Ferguson http://t.co/rcL1qQGSPw",https://pbs.twimg.com/media/Bu9NdjaCEAAkx2V.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ferguson\non-rumours\499703254637219841\source-tweet\499703254637219841.json,"""Your right to assembly is not being denied."" #Ferguson"
499703369108553730,ferguson,real,#Ferguson PD doesn't have 70+ SWAT officers &amp; 3 APC's. This has to a county wide response. The mayor &amp; the governor are culpable.,,0,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ferguson\non-rumours\499703369108553730\source-tweet\499703369108553730.json,#Ferguson PD doesn't have 70+ SWAT officers &amp; 3 APC's. This has to a county wide response. The mayor &amp; the governor are culpable.
499703651079045121,ferguson,real,This. RT @grasswire: State Senator asks the #Ferguson police chief if she's going to be gassed again. http://t.co/uCDcD5IkoW,,0,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ferguson\non-rumours\499703651079045121\source-tweet\499703651079045121.json,This. RT @grasswire: State Senator asks the #Ferguson police chief if she's going to be gassed again.
499703794805276672,ferguson,real,The astonishing pictures coming out of #Ferguson--snipers and tanks trained on civilians--look like they're straight out of a failing state.,,0,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ferguson\non-rumours\499703794805276672\source-tweet\499703794805276672.json,The astonishing pictures coming out of #Ferguson--snipers and tanks trained on civilians--look like they're straight out of a failing state.
499704226294300672,ferguson,real,"Snipers rifles aimed at unarmed American citizens right now in St. Louis, MO. #Ferguson http://t.co/us4dcQ8CxC",https://pbs.twimg.com/media/Bu9OWG5IUAALCpU.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ferguson\non-rumours\499704226294300672\source-tweet\499704226294300672.json,"Snipers rifles aimed at unarmed American citizens right now in St. Louis, MO. #Ferguson"
499704241741520897,ferguson,real,"People who claim to be against big, intrusive government and for the Constitution are cheerleading for the cops in #Ferguson now. Telling.",,0,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ferguson\non-rumours\499704241741520897\source-tweet\499704241741520897.json,"People who claim to be against big, intrusive government and for the Constitution are cheerleading for the cops in #Ferguson now. Telling."
499704336935821314,ferguson,real,"#ferguson This records to secure servers, prevents deletion if phone seized Android: https://t.co/UkumZnPFSf iPhone: https://t.co/m1Tol297At",,0,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ferguson\non-rumours\499704336935821314\source-tweet\499704336935821314.json,"#ferguson This records to secure servers, prevents deletion if phone seized Android: iPhone:"
499704416937975809,ferguson,real,This is sheer insanity. Just look at @sebwalker's photo from #Ferguson. http://t.co/6f8dNxWBeO,https://pbs.twimg.com/media/Bu9OhLZIEAAxVHG.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ferguson\non-rumours\499704416937975809\source-tweet\499704416937975809.json,This is sheer insanity. Just look at @sebwalker's photo from #Ferguson.
499704570134941697,ferguson,real,"Kids dancing/chanting ""justice for #mikebrown"" just feet from police #ferguson http://t.co/48sYpswDxT",https://pbs.twimg.com/media/Bu9OqKdIUAE8psT.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ferguson\non-rumours\499704570134941697\source-tweet\499704570134941697.json,"Kids dancing/chanting ""justice for #mikebrown"" just feet from police #ferguson"
499704658139435008,ferguson,real,Maybe the protestors in #Ferguson Should dress as Klan members. The police will protect them. http://t.co/6Xo91Dc69M,https://pbs.twimg.com/media/Bu9OvPjCYAEAhDs.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ferguson\non-rumours\499704658139435008\source-tweet\499704658139435008.json,Maybe the protestors in #Ferguson Should dress as Klan members. The police will protect them.
499704667195322368,ferguson,real,"I asked PD about charges that ppl were tear gassed on their porches. Said ""we were too. Depends on how wind is blowing."" #ferguson",,0,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ferguson\non-rumours\499704667195322368\source-tweet\499704667195322368.json,"I asked PD about charges that ppl were tear gassed on their porches. Said ""we were too. Depends on how wind is blowing."" #ferguson"
499704780366036992,ferguson,real,Police in armored trucks/riot gear in #Ferguson unsuccessfully trying to get demonstrators to leave. #MichaelBrown http://t.co/hJKwVVdaKh,https://pbs.twimg.com/media/Bu9O2QeIUAA6kde.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ferguson\non-rumours\499704780366036992\source-tweet\499704780366036992.json,Police in armored trucks/riot gear in #Ferguson unsuccessfully trying to get demonstrators to leave. #MichaelBrown
499705041238765568,ferguson,real,The law enforcement show of force in #Ferguson is more heavily-armed than some of my patrols were in active war zones. Think about that.,,0,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ferguson\non-rumours\499705041238765568\source-tweet\499705041238765568.json,The law enforcement show of force in #Ferguson is more heavily-armed than some of my patrols were in active war zones. Think about that.
499705042178691072,ferguson,real,Children here in #Ferguson https://t.co/Pvg6tDfGlK,,0,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ferguson\non-rumours\499705042178691072\source-tweet\499705042178691072.json,Children here in #Ferguson
499705246642622465,ferguson,real,This is literally on Fox News right now #Ferguson http://t.co/N2ASnvwGwW,https://pbs.twimg.com/media/Bu9PQ9xIQAATQPX.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ferguson\non-rumours\499705246642622465\source-tweet\499705246642622465.json,This is literally on Fox News right now #Ferguson
499705269434085376,ferguson,real,When I was in #Iraq we had a couple of demonstrations in front of our base. We took a less menacing posture there than cops in #Ferguson now,,0,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ferguson\non-rumours\499705269434085376\source-tweet\499705269434085376.json,When I was in #Iraq we had a couple of demonstrations in front of our base. We took a less menacing posture there than cops in #Ferguson now
499705545583263744,ferguson,real,Look at this RT @grasswire: State Senator asks the #Ferguson police chief if she's going to be gassed again. http://t.co/w0iTWrD6w6,,0,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ferguson\non-rumours\499705545583263744\source-tweet\499705545583263744.json,Look at this RT @grasswire: State Senator asks the #Ferguson police chief if she's going to be gassed again.
499705599454883840,ferguson,real,"Looking at #Ferguson and feeling anger, then helplessness, then more anger. They're not even pretending to acknowledge our humanity.",,0,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ferguson\non-rumours\499705599454883840\source-tweet\499705599454883840.json,"Looking at #Ferguson and feeling anger, then helplessness, then more anger. They're not even pretending to acknowledge our humanity."
499705746377150464,ferguson,real,I would suggest that the #Ferguson Police department stop jamming live streams and communications immediately.,,0,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ferguson\non-rumours\499705746377150464\source-tweet\499705746377150464.json,I would suggest that the #Ferguson Police department stop jamming live streams and communications immediately.
499705810076053504,ferguson,real,SWAT police just entered a McDonald's in #Ferguson and started asking journalists for ID http://t.co/jksMWqGPR5 (via @ryanjreilly),https://pbs.twimg.com/media/Bu9PbM3CEAMplap.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ferguson\non-rumours\499705810076053504\source-tweet\499705810076053504.json,SWAT police just entered a McDonald's in #Ferguson and started asking journalists for ID (via @ryanjreilly)
499705915227271168,ferguson,real,RT @YourAnonNews: SWAT police just entered a McDonald's in #Ferguson and started asking journalists for ID http://t.co/eYJcKR5pMP (via...,https://pbs.twimg.com/media/Bu9PbM3CEAMplap.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ferguson\non-rumours\499705915227271168\source-tweet\499705915227271168.json,RT @YourAnonNews: SWAT police just entered a McDonald's in #Ferguson and started asking journalists for ID (via...
499705963126202368,ferguson,real,The Constitution of the United States does NOT state that citizens can only peacefully assemble in the daytime. #FirstAmendment #Ferguson,,0,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ferguson\non-rumours\499705963126202368\source-tweet\499705963126202368.json,The Constitution of the United States does NOT state that citizens can only peacefully assemble in the daytime. #FirstAmendment #Ferguson
499706059691663360,ferguson,real,"Tears streaming down my face as I watch little kids stepping and chanting ""justice for #MikeBrown"" with rifles trained on them. #Ferguson",,0,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ferguson\non-rumours\499706059691663360\source-tweet\499706059691663360.json,"Tears streaming down my face as I watch little kids stepping and chanting ""justice for #MikeBrown"" with rifles trained on them. #Ferguson"
499706065769201666,ferguson,real,SWAT police just entered a McDonald's in #Ferguson and started asking journalists for ID http://t.co/OjxJFkJVUT (via @ryanjreilly),https://pbs.twimg.com/media/Bu9PbM3CEAMplap.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ferguson\non-rumours\499706065769201666\source-tweet\499706065769201666.json,SWAT police just entered a McDonald's in #Ferguson and started asking journalists for ID (via @ryanjreilly)
499706211093471232,ferguson,real,This. Breaks. My. Heart. http://t.co/YNJTtCXhfJ #Ferguson,https://pbs.twimg.com/media/Bu9QEjMIgAAZrFu.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ferguson\non-rumours\499706211093471232\source-tweet\499706211093471232.json,This. Breaks. My. Heart. #Ferguson
499706350759206912,ferguson,real,The #STL SWAT team has weapons drawn in #Ferguson at a protest in broad daylight with media attending http://t.co/celyFEoB9I,https://pbs.twimg.com/media/Bu9A0J6CYAIR4Jq.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ferguson\non-rumours\499706350759206912\source-tweet\499706350759206912.json,The #STL SWAT team has weapons drawn in #Ferguson at a protest in broad daylight with media attending
499706791396392960,ferguson,real,"Journalists being arrested in #Ferguson. This aggression will not stand, man RT @jonswaine: Just saw two reporters in ferguson cuffed",,0,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ferguson\non-rumours\499706791396392960\source-tweet\499706791396392960.json,"Journalists being arrested in #Ferguson. This aggression will not stand, man RT @jonswaine: Just saw two reporters in ferguson cuffed"
500069586063335424,ferguson,real,"Happening now: Denver, Colorado. #NMOS14 #Ferguson http://t.co/rJMXsvMjj5",https://pbs.twimg.com/media/BvCaoeMIYAAep18.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ferguson\non-rumours\500069586063335424\source-tweet\500069586063335424.json,"Happening now: Denver, Colorado. #NMOS14 #Ferguson"
500070108099002368,ferguson,real,I'll be on @CNN in a few minutes discussing #Ferguson and #JusticeForMikeBrown.,,0,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ferguson\non-rumours\500070108099002368\source-tweet\500070108099002368.json,I'll be on @CNN in a few minutes discussing #Ferguson and #JusticeForMikeBrown.
500070699768496128,ferguson,real,Cops have changed since I was a kid #Ferguson #photo http://t.co/qq3m6BI4c6,https://pbs.twimg.com/media/BvCbptoIYAAmhAV.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ferguson\non-rumours\500070699768496128\source-tweet\500070699768496128.json,Cops have changed since I was a kid #Ferguson #photo
500070716650565632,ferguson,real,Ronald Johnson is proof that there can be cops who care about their communities &amp; will do right. But #Ferguson deserved that from day one.,,0,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ferguson\non-rumours\500070716650565632\source-tweet\500070716650565632.json,Ronald Johnson is proof that there can be cops who care about their communities &amp; will do right. But #Ferguson deserved that from day one.
500070913836982272,ferguson,real,Justice must be served! #Ferguson #MikeBrown,,0,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ferguson\non-rumours\500070913836982272\source-tweet\500070913836982272.json,Justice must be served! #Ferguson #MikeBrown
500071770192216065,ferguson,real,Are these cops or soldiers? Experts say #Ferguson police tactics have made tensions worse http://t.co/Bend3mL6SF http://t.co/DNnPmsswO9,https://pbs.twimg.com/media/BvCcn90IgAI4jOm.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ferguson\non-rumours\500071770192216065\source-tweet\500071770192216065.json,Are these cops or soldiers? Experts say #Ferguson police tactics have made tensions worse
500072098178813954,ferguson,real,Everyone was out to support. #MikeBrown #Ferguson #UnionSquare #nyc4stl http://t.co/z3VT5Sf51v,https://pbs.twimg.com/media/BvCc6ebCIAIXWZ1.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ferguson\non-rumours\500072098178813954\source-tweet\500072098178813954.json,Everyone was out to support. #MikeBrown #Ferguson #UnionSquare #nyc4stl
500072137374171136,ferguson,real,No justice! No peace! #Ferguson #FergusonShooting #FergusonRiot #MikeBrown,,0,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ferguson\non-rumours\500072137374171136\source-tweet\500072137374171136.json,No justice! No peace! #Ferguson #FergusonShooting #FergusonRiot #MikeBrown
500072155166814209,ferguson,real,The City Is Ours #NYC #Ferguson #HandsUpDontShoot https://t.co/0XQAlczZVo,,0,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ferguson\non-rumours\500072155166814209\source-tweet\500072155166814209.json,The City Is Ours #NYC #Ferguson #HandsUpDontShoot
500072334578159616,ferguson,real,The streets of Times Square have been taken over. Literally. #NMOS14 #ferguson https://t.co/ZnzqFhDdNI,,0,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ferguson\non-rumours\500072334578159616\source-tweet\500072334578159616.json,The streets of Times Square have been taken over. Literally. #NMOS14 #ferguson
500072455931588611,ferguson,real,"World of difference: police walking with protesters, wearing normal uniforms, state Highway Patrol chief hugging it out. #Ferguson",,0,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ferguson\non-rumours\500072455931588611\source-tweet\500072455931588611.json,"World of difference: police walking with protesters, wearing normal uniforms, state Highway Patrol chief hugging it out. #Ferguson"
500073002101665792,ferguson,real,"#NMOS14 demonstrators holding up signs right now at Washington, DC's Malcolm X Park: #Ferguson http://t.co/s3nDHSeH8o V @news_2_share",https://pbs.twimg.com/media/BvCbbaQIMAA-K8H.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ferguson\non-rumours\500073002101665792\source-tweet\500073002101665792.json,"#NMOS14 demonstrators holding up signs right now at Washington, DC's Malcolm X Park: #Ferguson V @news_2_share"
500073277273165824,ferguson,real,"Heading to #ferguson after rally, #michaelbrown's mother didn't speak, but thanked supporters http://t.co/uE33pZXz43",https://pbs.twimg.com/media/BvCd_rYCAAEPVD7.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ferguson\non-rumours\500073277273165824\source-tweet\500073277273165824.json,"Heading to #ferguson after rally, #michaelbrown's mother didn't speak, but thanked supporters"
500074069354905600,ferguson,real,Times Square right now for #Ferguson #MichaelBrown http://t.co/m0e1eFJet2,,0,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ferguson\non-rumours\500074069354905600\source-tweet\500074069354905600.json,Times Square right now for #Ferguson #MichaelBrown
500160181184249856,ferguson,real,That iconic #Ferguson photo reminds me of somewhere. The West Bank. http://t.co/UVF5zYeaRV,https://pbs.twimg.com/media/BvDtCLnIcAAYbTT.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ferguson\non-rumours\500160181184249856\source-tweet\500160181184249856.json,That iconic #Ferguson photo reminds me of somewhere. The West Bank.
500162426998755330,ferguson,real,The streets of #Ferguson look a little different tonight. | AP Photo http://t.co/sHcsZtAs3v,https://pbs.twimg.com/media/BvDvE5eCMAEwiHW.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ferguson\non-rumours\500162426998755330\source-tweet\500162426998755330.json,The streets of #Ferguson look a little different tonight. | AP Photo
500163501961142275,ferguson,real,"Photo taken by @FroGoddess ""thanks for the advice #Palestine"" - #Ferguson #STL #MikeBrown http://t.co/UkfKu2Zzdl",https://pbs.twimg.com/media/BvDwDg5CMAA3tq7.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ferguson\non-rumours\500163501961142275\source-tweet\500163501961142275.json,"Photo taken by @FroGoddess ""thanks for the advice #Palestine"" - #Ferguson #STL #MikeBrown"
500163615555878912,ferguson,real,MORE VIDEO SURFACING - Early after-moments of #MikeBrown's death. http://t.co/59dtqgkNft #Ferguson,,0,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ferguson\non-rumours\500163615555878912\source-tweet\500163615555878912.json,MORE VIDEO SURFACING - Early after-moments of #MikeBrown's death. #Ferguson
500164348963459072,ferguson,real,Palestinians in #Gaza/West Bank have been showing support for #Ferguson. Even offering tips on dealing with teargas. http://t.co/Gc6ykBMU1l,https://pbs.twimg.com/media/BvDw0usIAAEJs3M.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ferguson\non-rumours\500164348963459072\source-tweet\500164348963459072.json,Palestinians in #Gaza/West Bank have been showing support for #Ferguson. Even offering tips on dealing with teargas.
500165620835840000,ferguson,real,How many lawsuits totalling how much $$$ are going to come out of the recent events in #Ferguson?,,0,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ferguson\non-rumours\500165620835840000\source-tweet\500165620835840000.json,How many lawsuits totalling how much $$$ are going to come out of the recent events in #Ferguson?
500171743466901505,ferguson,real,Remember the chief of #Ferguson police said that they covered the body and sealed the crime scene right away. Lying again.,,0,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ferguson\non-rumours\500171743466901505\source-tweet\500171743466901505.json,Remember the chief of #Ferguson police said that they covered the body and sealed the crime scene right away. Lying again.
500175929902395392,ferguson,real,"Occupation is a CRIME,from #Ferguson to #Palestine!AntiWar Committee Chicago #StandWithFerguson #MikeBrown @AntiWarMN http://t.co/L64XNjeupc",https://pbs.twimg.com/media/BvD7WwfIcAA1VGJ.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ferguson\non-rumours\500175929902395392\source-tweet\500175929902395392.json,"Occupation is a CRIME,from #Ferguson to #Palestine!AntiWar Committee Chicago #StandWithFerguson #MikeBrown @AntiWarMN"
500176026882678784,ferguson,real,#Ferguson fury flows nationwide: Thousands rally in more than 80 US cities http://t.co/kdgsBK4gzg @NastiaChurkina,,0,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ferguson\non-rumours\500176026882678784\source-tweet\500176026882678784.json,#Ferguson fury flows nationwide: Thousands rally in more than 80 US cities @NastiaChurkina
500176071476936704,ferguson,real,Highway patrol helps restore calm in #Ferguson http://t.co/6auIQchChQ http://t.co/7fXWeQrnzk,https://pbs.twimg.com/media/BvD7fJQIQAAYpfO.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ferguson\non-rumours\500176071476936704\source-tweet\500176071476936704.json,Highway patrol helps restore calm in #Ferguson
500176354185187328,ferguson,real,"Occupation is a CRIME, #Ferguson to #Palestine! AntiWar Committee Chicago #StandWithFerguson #MikeBrown @AntiWarMN http://t.co/ll01iPsiPU",https://pbs.twimg.com/media/BvD7WwfIcAA1VGJ.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ferguson\non-rumours\500176354185187328\source-tweet\500176354185187328.json,"Occupation is a CRIME, #Ferguson to #Palestine! AntiWar Committee Chicago #StandWithFerguson #MikeBrown @AntiWarMN"
500177556768034816,ferguson,real,Thousands of New Yorkers shut down Times Square in support of #JusticeForMikeBrown #Ferguson http://t.co/4YiZ7WPjuR,https://pbs.twimg.com/media/BvD81fqCUAA5aBq.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ferguson\non-rumours\500177556768034816\source-tweet\500177556768034816.json,Thousands of New Yorkers shut down Times Square in support of #JusticeForMikeBrown #Ferguson
500180625312083968,ferguson,real,@eyeFLOODpanties RT @iFalasteen: The oppressed stands with the oppressed. #Palestine stands with #Ferguson. http://t.co/vzR0xVk60Y,https://pbs.twimg.com/media/Bu-29utCUAA-oui.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ferguson\non-rumours\500180625312083968\source-tweet\500180625312083968.json,@eyeFLOODpanties RT @iFalasteen: The oppressed stands with the oppressed. #Palestine stands with #Ferguson.
500180740127342592,ferguson,real,You know things are out of control in #Ferguson when people in #Gaza are tweeting advice on how to cope http://t.co/HTovNvbOxv,,0,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ferguson\non-rumours\500180740127342592\source-tweet\500180740127342592.json,You know things are out of control in #Ferguson when people in #Gaza are tweeting advice on how to cope
500183912384319489,ferguson,real,Neutrality is not an option... #Ferguson #mediablackout http://t.co/tDzEczN7et,https://pbs.twimg.com/media/BvA1NslCEAMJPRm.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ferguson\non-rumours\500183912384319489\source-tweet\500183912384319489.json,Neutrality is not an option... #Ferguson #mediablackout
500186504279625728,ferguson,real,4 arrested in Times Square after march supporting #Ferguson http://t.co/I40SlR3Jbm #NMOS14 http://t.co/QRT7VzEiRe,https://pbs.twimg.com/media/BvEE-bSIMAAtH3f.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ferguson\non-rumours\500186504279625728\source-tweet\500186504279625728.json,4 arrested in Times Square after march supporting #Ferguson #NMOS14
500186818374270976,ferguson,real,I salute #CaptainJohnson #Ferguson http://t.co/M7gdKWaVX4 http://t.co/FZib7v9gA0,https://pbs.twimg.com/media/BvDEd_RCAAA1qzG.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ferguson\non-rumours\500186818374270976\source-tweet\500186818374270976.json,I salute #CaptainJohnson #Ferguson
500189389855916032,ferguson,real,Palestinians in #Gaza/West Bank have been showing support for #Ferguson. http://t.co/yJSwwUtWJG,https://pbs.twimg.com/media/BvDw0usIAAEJs3M.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ferguson\non-rumours\500189389855916032\source-tweet\500189389855916032.json,Palestinians in #Gaza/West Bank have been showing support for #Ferguson.
500192488003354624,ferguson,real,Don't Worry We're From the Internet.... #Ferguson http://t.co/wb8CD2YAOr,https://pbs.twimg.com/media/BvEKargIgAEUmnO.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ferguson\non-rumours\500192488003354624\source-tweet\500192488003354624.json,Don't Worry We're From the Internet.... #Ferguson
500197999205965824,ferguson,real,St. Louis police chief condemns military tactics being used in #Ferguson http://t.co/6jmeZutuoe,,0,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ferguson\non-rumours\500197999205965824\source-tweet\500197999205965824.json,St. Louis police chief condemns military tactics being used in #Ferguson
500210207986028544,ferguson,real,#wakeup #MarshallLaw #Ferguson - America - how's that land of the free working out? http://t.co/uI9nWUXr8a,https://pbs.twimg.com/media/BvEahyeIcAAb3WX.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ferguson\non-rumours\500210207986028544\source-tweet\500210207986028544.json,#wakeup #MarshallLaw #Ferguson - America - how's that land of the free working out?
500212911856295940,ferguson,real,"No matter what we do, it won't be as bad as killing a kid and leaving him to die on the street, covered with his own blood. #Ferguson",,0,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ferguson\non-rumours\500212911856295940\source-tweet\500212911856295940.json,"No matter what we do, it won't be as bad as killing a kid and leaving him to die on the street, covered with his own blood. #Ferguson"
500213598149672960,ferguson,real,Thousands shut down Times Square last night in support of #Ferguson US where police shot unarmed teen #MikeBrown http://t.co/t2rNDX3Hju,https://pbs.twimg.com/media/BvEdnfPIMAAIcPR.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ferguson\non-rumours\500213598149672960\source-tweet\500213598149672960.json,Thousands shut down Times Square last night in support of #Ferguson US where police shot unarmed teen #MikeBrown
500221671245377537,ferguson,real,Respect freedom... #Ferguson #mediablackout http://t.co/n4mZkWTQ4k,https://pbs.twimg.com/media/BvBVnHuCYAA9ddW.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ferguson\non-rumours\500221671245377537\source-tweet\500221671245377537.json,Respect freedom... #Ferguson #mediablackout
