id,tweet_text,local_image_path,label
553532980871053312,#BREAKING - Hostage taken at kosher shop in #Paris by ‘suspect in police officer shooting' https://t.co/4yt6nafpIg http://t.co/f9N8Bjn68I,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\553532980871053312.png,fake
553532980896231424,#BREAKING - Hostage taken at kosher shop in #Paris by ‘suspect in police officer shooting' https://t.co/h1qXZG6GlP http://t.co/vpD5A5FYGi,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\553532980896231424.png,fake
553533499643547648,[Happening Now] Shooting and hostage situation at Kosher supermarket in eastern #Paris http://t.co/TszoK14DJH http://t.co/lAYTn6mfvs,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\553533499643547648.jpg,fake
553534768537939968,BREAKING: Another hostage situation developing in a Parisian Kosher supermarket http://t.co/f48bgredPb #CharlieHebdo http://t.co/nl4ipAXaHw,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\553534768537939968.jpg,fake
553535221828964352,MORE: Police surround kosher grocery store in eastern Paris where armed man is holding hostage http://t.co/cI8cztQjE6 http://t.co/BAwGOO5Wn3,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\553535221828964352.png,fake
553535829017370625,#BREAKING - At least five hostages in Paris kosher supermarket: (AFP) https://t.co/4yt6nafpIg #Vincennes http://t.co/Vnyhqye2ps,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\553535829017370625.png,fake
553535829529100288,#BREAKING - At least five hostages in Paris kosher supermarket: (AFP) https://t.co/h1qXZG6GlP #Vincennes http://t.co/NYRdp3n1lT,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\553535829529100288.png,fake
553535862911541248,Paris: reports that man suspected of killing policewoman has 5 hostages at kosher supermarket http://t.co/ZuU5xaf25I http://t.co/DVYPLL3XbF,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\553535862911541248.png,fake
553535971959275520,"#BREAKING - 1 injured in #Paris Kosher supermarket shooting, hostage drama underway &gt;&gt;&gt; http://t.co/UWSXS2YVKU http://t.co/9QtJKgfWxo",D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\553535971959275520.png,fake
553536397731442688,MORE: At least 5 hostages are reported held by gunman in eastern Paris kosher grocery store http://t.co/cI8cztQjE6 http://t.co/sdCcVi7dcf,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\553536397731442688.png,fake
553536603998945280,Feared at least 5 hostages are being held in Paris 'kosher' grocery http://t.co/zoafNwyEtr http://t.co/ntDatZ8Pp7,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\553536603998945280.jpg,fake
553536887349325825,"At least five people have been taken hostage at the kosher grocery, reports say #ParisAttacks http://t.co/8MdsGYsaOZ http://t.co/2NtIkBmIYk",D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\553536887349325825.jpg,fake
553537939041701888,At least 2 injured in new shootout in Eastern Paris / 5 hostages held in Kosher supermarket http://t.co/LdSF5QeCiv http://t.co/cmqBNfDpwd,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\553537939041701888.png,fake
553540739058376704,Kosher restaurants closing across Paris. Schools nr latest incident locked down. #ParisAttacks http://t.co/8MdsGYsaOZ http://t.co/rObM6QtWIZ,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\553540739058376704.jpg,fake
553542235661553665,#BREAKING - At least 2 dead in hostage standoff in Paris Kosher supermarket (AFP) http://t.co/OYSXRQ9xuv http://t.co/SQUsZcitcO,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\553542235661553665.png,fake
553544694765215745,French police publishes photos of suspect in yesterday's Montrouge shooting. Maybe the same persons in Kosher market http://t.co/j5nQIl4Ytu,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\553544694765215745.jpg,fake
553546063752478722,At least two killed in hostage drama east of Paris. Photo @MartinBureau1 #AFP http://t.co/ZvcbbTgvNm,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\553546063752478722.jpg,fake
553549686129561600,UPDATE: Gunman in kosher grocery store is demanding the release of the suspects in #CharlieHebdo shooting - Reports http://t.co/1Y123fisl2,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\553549686129561600.png,fake
553550448154910720,Five hostages are being held at a kosher grocery store in east Paris http://t.co/w8UiYqEqTM http://t.co/UFnpEqXvLi,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\553550448154910720.png,fake
553551286793416704,Suspects in Thursday slaying of policewoman and current hostage situation in the East of Paris. AFP http://t.co/sDwgb6GEDw,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\553551286793416704.jpg,fake
553553724548059137,French police: Hostage-taker at Paris market linked to #CharlieHebdo attack http://t.co/YfzbniZmak http://t.co/4HVVUhdG4C,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\553553724548059137.jpg,fake
553554585634496512,There are reports of an armed incident at the Trocadero near the Eiffel Tower. #ParisAttacks http://t.co/ATmBpjwW3b http://t.co/U7DXrdPheI,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\553554585634496512.jpg,fake
553558131369062400,Update: French interior ministry says Trocadero security scare is a false alarm. #ParisAttacks http://t.co/ATmBpjwW3b http://t.co/TsUFvSVT8u,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\553558131369062400.jpg,fake
553563668169125889,French media say Paris hostage-taker demanding freedom of #CharlieHebdo suspects #ParisAttacks http://t.co/ATmBpjwW3b http://t.co/MI7DYRuBDP,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\553563668169125889.jpg,fake
553574345235103746,"UPDATE: Two hostage situations in France are linked, Paris prosecutor says: http://t.co/CoH7zjBeax http://t.co/7XgjKRDq4u",D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\553574345235103746.jpg,fake
553575984054951936,Supermarket hostage-takers reportedly threaten to kill if police storm #CharlieHebdo suspects http://t.co/ATmBpjwW3b http://t.co/4auIDG7ljG,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\553575984054951936.jpg,fake
553578029751226369,"Hostage-taker at Paris store demands release of #KouachiBrothers, police union spokesman says. http://t.co/7Bxdhozq4H http://t.co/0SmxqdDLrX",D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\553578029751226369.jpg,fake
553579224402235393,"Hostage-taker at Paris store demands release of #KouachiBrothers, police union spokesman says. http://t.co/cTAJWVBmAO http://t.co/rYEGVIPAlU",D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\553579224402235393.jpg,fake
553586897168392192,#BREAKING : Both Charlie Hebdo suspects killed as police storm building (police sources) http://t.co/OYSXRQ9xuv http://t.co/8ICThapo7z,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\553586897168392192.png,fake
553587167394791424,URGENT: Both #CharlieHebdo suspects killed - reports http://t.co/QZbkbOTJNg http://t.co/PB05L1pWmZ,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\553587167394791424.jpg,fake
553587225901154304,"The two suspected #CharlieHebdo gunmen have been killed, according to reports. #ParisAttacks http://t.co/sS4Js4JZwm http://t.co/04KSGEeu5i",D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\553587225901154304.jpg,fake
553587329626292224,"#CharlieHebdo suspects killed, hostage freed and safe after police assault. Photo Joel Saget #AFP http://t.co/AW5E6KEuzy",D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\553587329626292224.jpg,fake
553588340432572416,LIVE REPORT - Assault in Paris ( #Vincennes ) . Some hostages are free. http://t.co/umff4LVVJL #CharlieHebdo http://t.co/tAtUcfI5pc,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\553588340432572416.jpg,fake
553588374280601600,Several hostages freed at Jewish supermarket in Paris. Photo Thomas Samson #AFP http://t.co/dbIE1GD3Cw,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\553588374280601600.jpg,fake
553588494661337089,The #CharlieHebdo massacre brothers have been killed. Full story here: http://t.co/s7KfpU7vqb http://t.co/jFCrKaZ3DL,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\553588494661337089.jpg,fake
553589051044151296,Several hostages freed at Jewish supermarket in Paris. Photo Thomas Samson #AFP http://t.co/9AwTF3sRYK,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\553589051044151296.jpg,fake
553590459688570880,Several hostages freed at Jewish supermarket in Paris. Photo Thomas Samson #AFP http://t.co/C9ltgMT0Wl,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\553590459688570880.jpg,fake
553590522800275456,Suspected #CharlieHebdo gunmen reportedly came out shooting at police #ParisAttacks http://t.co/kwHPTFi96R http://t.co/hjNezDkaVp,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\553590522800275456.jpg,fake
553590835850514433,"Hostage-taker in supermarket siege killed, reports say. #ParisAttacks http://t.co/0jxoozr8mN http://t.co/sY4M9Vox3L",D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\553590835850514433.jpg,fake
498248415223246848,The mother of the boy killed in #Ferguson speaking to media about the loss of her son. http://t.co/YlxEDKoebB,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\498248415223246848.jpg,real
498248648699150336,Police have brought out the large gear in #Ferguson. http://t.co/2gxUzOvwfy,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\498248648699150336.jpg,real
498250100079341568,"Omg Wow ""@FLOCKAfierce: WOW RT @AntonioFrench: Police have brought out the large gear in #Ferguson. http://t.co/4t4RRtNWRk""",D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\498250100079341568.jpg,real
498251940997136384,"When you see citizens as enemies... RT @AntonioFrench: Police have brought out the large gear in #Ferguson. http://t.co/xTwwfXC8zy""",D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\498251940997136384.jpg,real
498253652755111937,Here’s to hoping what’s happening in STL right now doesn’t get worse. #Ferguson hashtag not looking good right now. http://t.co/0fhU5EopGa,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\498253652755111937.jpg,real
498255721260400640,Patrol cars still flood the streets in #ferguson more than 6 hours after police officer shot teenager @ksdknews http://t.co/fCCGAfIRbG,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\498255721260400640.jpg,real
498259432237969408,People are now matching to the #Ferguson Police Dept headquarters. http://t.co/4KEsby2ZPj,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\498259432237969408.jpg,real
498262106937237504,People marching to the #Ferguson Police Dept headquarters following the killing of a 17-year-old boy. http://t.co/ROvs3mXYMM,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\498262106937237504.jpg,real
498265555833720832,"#WeAreTargets: People marching to the #Ferguson Police Dept headquarters following the killing of a 17-year-old boy http://t.co/wFTR1maej7""",D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\498265555833720832.jpg,real
498274493337702401,: Teenager #MikeBrown won't start college on Monday because he was shot ten times by a #Ferguson police officer. http://t.co/dCFmzlkFRD”,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\498274493337702401.jpg,real
498278882244853760,People are gathering at the site where #Ferguson police killed 17-year-old #MikeBrown. Police have swarmed the area. http://t.co/NlqbthTiAc,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\498278882244853760.jpg,real
498279420885360641,The police presence in #Ferguson following the shooting of Michael Brown was mind blowing. http://t.co/UGdNcWtpbH,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\498279420885360641.jpg,real
498280074941313024,Rose petals and candles have been placed in the street where #MikeBrown's body laid. #Ferguson http://t.co/kCn4dHqNwQ,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\498280074941313024.jpg,real
498280730070622209,"People in the street shouting ""No Justice, No Peace"" and blocking a Kinloch police car from passing. #Ferguson http://t.co/7jp4rqT4G6",D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\498280730070622209.jpg,real
498283586425200640,#Ferguson Regardless of what color you are; the militarized police response here is BONECHILLING http://t.co/uumztSc6c8,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\498283586425200640.jpg,real
498285405142540289,"Right now in #Ferguson, MO following the killing of 17-year-old #MikeBrown http://t.co/caqdthrkq0",D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\498285405142540289.jpg,real
498286281894682624,What year are we in again? This is looking like the 50s #Ferguson http://t.co/TeLcT3d3yh,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\498286281894682624.jpg,real
498287947301814274,Police dogs snarl at a crowd of mourners in #Ferguson. They are mourning the killing of another teenager by police http://t.co/BVGJAu2jvV”,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\498287947301814274.jpg,real
498292200955195392,The police have come into the community with dogs. #ferguson http://t.co/QWhlu0xEtB,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\498292200955195392.jpg,real
498298040881782785,Dogs? In 2014? #Ferguson RT @AntonioFrench: Right now in #Ferguson MO following the killing of 17-year-old #MikeBrown http://t.co/iniDpLhVgo,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\498298040881782785.jpg,real
498302254190166016,Protestors outside #Ferguson police department headquarters right now http://t.co/sjHMxSulha,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\498302254190166016.jpg,real
498304114955419648,"Protest continues in front of #ferguson police dept ""the people united, will never be defeated"" #FergusonShooting http://t.co/4wXq3z6tDX",D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\498304114955419648.jpg,real
498308585227431936,This is not okay. #Ferguson http://t.co/hb3jH6GfAt,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\498308585227431936.jpg,real
498323364197699584,The @latimes reports on #Ferguson - http://t.co/p69w3eaHpb http://t.co/3DtEAVnpkW,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\498323364197699584.jpg,real
498340530770939904,"#MikeBrown, left, is gunned down for WWB (walking while black),but guy on the right can point a gun at cops #Ferguson http://t.co/ydAVrBLQke",D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\498340530770939904.jpg,real
498401948585181184,"17-yr-old unarmed black kid #MikeBrown was murdered by a cop in #Ferguson, Missouri yesterday. This is his stepdad: http://t.co/p8mqVvh9GY",D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\498401948585181184.jpg,real
498455001463664640,More coverage from Europe - http://t.co/Ipkmn3Zq45 #Ferguson #MikeBrown http://t.co/vbZSHAvmxK,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\498455001463664640.jpg,real
498457205801488385,"The black &amp; unarmed group on the left is called an ""angry mob"" vs the armed white group called supporters #Ferguson http://t.co/EuEvQHHEpK",D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\498457205801488385.jpg,real
498463733447163905,"#Ferguson, MO is in protest after a cop kills an unarmed black teen: http://t.co/xirnS3duFB http://t.co/T6Dp3AQbgE",D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\498463733447163905.jpg,real
498473263862149120,Protestors outside #Ferguson police dept now http://t.co/VYsGspeKPB,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\498473263862149120.jpg,real
498473515302260736,Teenager #MikeBrown won't start college on Monday because he was shot ten times by a #Ferguson police officer. http://t.co/mUE41Zp4nA,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\498473515302260736.jpg,real
498476761538371584,Outside #Ferguson Police Headquarters right now http://t.co/ZqOQuisJgh,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\498476761538371584.jpg,real
498477676219600896,There should be blame AND shame here. #Ferguson #MichaelBrown @KharyP http://t.co/hXWpgy4nRY,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\498477676219600896.png,real
498480344992350209,"Lots of people -- some prayerful, some sad, some angry -- have gathered outside the #Ferguson police headquarters http://t.co/KfbHCGNrzk",D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\498480344992350209.jpg,real
498483031842500608,Police and protesters face to face in #Ferguson http://t.co/C0U0rQzGFa,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\498483031842500608.jpg,real
498487087105314816,Live from #Ferguson http://t.co/VX2zpW8Tqh,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\498487087105314816.jpg,real
498487999848800256,"""Our problem is not with Hamas. Our problem is not in Iraq. Our problem is in #Ferguson!"" - Anthony Shahid http://t.co/o1dZ3LDHdg",D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\498487999848800256.jpg,real
498492636630896640,Lots of angry mothers here in #Ferguson this morning. http://t.co/RXTdkGgDMG,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\498492636630896640.jpg,real
498497371899449344,Still conflicting reports about death of the witness. Police say it's not true. Tempers are rising here in #Ferguson http://t.co/nbbr7XvJxk,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\498497371899449344.jpg,real
498510381774819330,#Ferguson #BundyRanch #Hypocrisy / H/T to @Khary for the images. http://t.co/rt7u6zOA1p,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\498510381774819330.png,real
498512372584415232,"""Hands up!"" in #Ferguson http://t.co/gKKb0V0xv4",D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\498512372584415232.jpg,real
498515980205948928,How police treat white #opencarry supporter vs an unarmed black teen. Wonder why? #MikeBrown #Ferguson http://t.co/jG3hGJRAuC,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\498515980205948928.jpg,real
498530293116968960,Notice how they bring out the attack dogs? #FergusonShooting #Ferguson #FergusonPolice http://t.co/GpQT6cGLgJ,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\498530293116968960.jpg,real
498531639472189441,#Ferguson v #Bundy: Black jaywalking teen shot &amp; killed by cops. White trespassig rancher's militia aim guns at cops. http://t.co/MEGjYq2feR,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\498531639472189441.jpg,real
498541831052083201,Let's get these cameras on cops everywhere #Ferguson http://t.co/u89uNkNGoS,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\498541831052083201.jpg,real
498544167757570049,There's cameras on every corner of the hood. Let's out cameras on every cop. What do you have to hide? #Ferguson http://t.co/76T6HmnsnS,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\498544167757570049.jpg,real
498560433021026304,"""if you Retweet or Screenshot. Just spread the word we need #Justice"" #ferguson #stlouis #MO #uniteblue #libcrib #p2 http://t.co/78QURveWvK",D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\498560433021026304.jpg,real
498584409055174656,"Protestors have blocked West Florissant, a major street in St. Louis County. #Ferguson http://t.co/S15XpF4f9E",D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\498584409055174656.jpg,real
498585089828478977,#Ferguson #MikeBrown protests http://t.co/UubTxFmU7c,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\498585089828478977.jpg,real
498590686065606657,"Michael Jackson: ""It doesn't matter if you're black or white."" Reality: #Ferguson #MikeBrown The War isn't on whites http://t.co/0rW38CxQjn",D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\498590686065606657.jpg,real
498602787614511104,Happening now in #Ferguson http://t.co/w8r9FTl4Kb,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\498602787614511104.jpg,real
498602841335169024,Some signs from the earlier shutdown of West Florissant in #Ferguson http://t.co/ATqNIOoQNS,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\498602841335169024.jpg,real
498603999252467713,Family of #MichaelBrown talks about his life: http://t.co/kIye34DLiU. #STL #Ferguson #MikeBrown http://t.co/GJgipAsWGV,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\498603999252467713.jpg,real
498616975850225664,Happening now in #Ferguson where #MikeBrown was killed. http://t.co/LfN0DWYp0B,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\498616975850225664.jpg,real
499345604297121792,"The #Ferguson police look more militarized now than the actual National Guard, here from the 1967 Newark riots: http://t.co/qk3CKqSp8o",D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\499345604297121792.png,real
499346625760751616,Something being talked about tonight is the makeup of the #Ferguson Police Dept. Here's a breakdown: #MichaelBrown http://t.co/faix6g9Omt,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\499346625760751616.jpg,real
499347831954870274,"PHOTOS:: #Ferguson, Missouri, looks like a war zone http://t.co/N7lfddXd5d http://t.co/hmPP9z4dGd",D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\499347831954870274.jpg,real
499349252938956800,The protestors have started marching into a neighborhood. Police still standing here. #Ferguson #MichaelBrown http://t.co/2CFDkmtObA,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\499349252938956800.jpg,real
499357077429817344,Army tactical gear This image is not from #iraq or #Afghanistan this is #Ferguson MO #MichaelBrown fatal shooting http://t.co/4f5hYlONnV,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\499357077429817344.jpg,real
499358869492367360,"The sights and sounds from #Ferguson, Missouri are unbelievable: http://t.co/D0n0QYN8x2 http://t.co/A3obQOvf4o",D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\499358869492367360.jpg,real
499359735947087872,Anonymous hacking group threatens the #Ferguson police in wake of the murder of Mike Brown --&gt; http://t.co/TqaA59wH9x http://t.co/p8VtikmeyD,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\499359735947087872.jpg,real
499362348940144640,"Police still at one end of W. Florissant, protesters now at Greater St. Mark Church. #Ferguson p/v @JustinGlawe http://t.co/ujLgUmKLNS",D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\499362348940144640.jpg,real
499362441697193985,Peaceful youth demonstration at Greater St. Mark Church #ferguson http://t.co/feWLxdme9R,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\499362441697193985.jpg,real
499362480179912705,Peaceful youth demonstration at Greater St. Mark Church #ferguson http://t.co/acvuzlAN5l,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\499362480179912705.jpg,real
499362949166030848,Peaceful youth demonstration at Greater St. Mark Church #ferguson http://t.co/TEEq3mhoxu,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\499362949166030848.jpg,real
499362994862960640,Peaceful youth demonstration at Greater St. Mark Church #ferguson http://t.co/AAIO2DPlTn,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\499362994862960640.jpg,real
499363323335680000,"""Get out your cars. Join us!"" say youth demonstrators. #ferguson http://t.co/gxJ20e35lv",D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\499363323335680000.jpg,real
499363612260315136,An 88-year-old woman has joined the youth in #Ferguson http://t.co/dfDid2xV8X,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\499363612260315136.jpg,real
499364522038394880,88-year-old Creola Mccalister has joined the youth in #Ferguson http://t.co/dfDid2xV8X http://t.co/potRilWqvb,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\499364522038394880.jpg,real
499366977497214976,"Anonymous hacking group threatens #Ferguson police in wake of Shooting http://t.co/wNjBvxk6MU http://t.co/Vrwv1EdRhM"" via @BET",D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\499366977497214976.jpg,real
499369948943495168,"The world now knows his name, tonight get to know Mike Brown the person @fox2now at 9 #ferguson http://t.co/jBNenRkexL",D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\499369948943495168.jpg,real
499377470697926656,And They Call #Conservatives Terrorists? #tcot #Ferguson http://t.co/NTpxGviqLB,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\499377470697926656.jpg,real
499379061718659073,Quiet where I am. Lots of talking. Lots of standing. No smash-smash. #Ferguson http://t.co/dXiIc5EQqq,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\499379061718659073.jpg,real
499381917490237440,Something being talked about tonight is the makeup of the #Ferguson Police Dept. Here's a breakdown: #MichaelBrown http://t.co/gYd5qgJh5M,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\499381917490237440.jpg,real
499385227362328576,White twitter doing what they do best... #Ferguson #FergusonShooting http://t.co/Ks2YLkYmEJ,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\499385227362328576.jpg,real
499389815268573187,MT @KLynnTrice #Ferguson #FergusonShooting #MikeBrown http://t.co/ucqMi2JLxd. Best tweet of the day for me.,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\499389815268573187.jpg,real
499394946416529409,"#Ferguson picture from earlier in the day, high powered rifles trained on protesters http://t.co/OYOur3ZCrA",D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\499394946416529409.jpg,real
499401831874043905,"Protestor on bull horn: ""Is this the Gaza Strip you bombin'"" #Ferguson http://t.co/rsPzBuPYb1",D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\499401831874043905.jpg,real
499402006146977792,"The #Ferguson police look more militarized now than the actual National Guard, here from the 1967 Newark riots: http://t.co/HupsfEWbIJ",D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\499402006146977792.png,real
499406086945136640,#Ferguson. Beware of violent street gangs in #ferguson. Here's what they look like. http://t.co/aAmfSnkQ3Z,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\499406086945136640.jpg,real
499409692834021376,"This is Rashaen Aldrige, 20. ""We're here to support the family, to let them know we have their back."" #Ferguson http://t.co/DECQ2VzS6Y",D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\499409692834021376.jpg,real
499410965075886080,Missouri Mayor: Looters came from out of town. http://t.co/hv3mPdHtKC … Was he talking about Sharpton? http://t.co/qS4wm2BdsK #Ferguson,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\499410965075886080.jpg,real
