id,event,label,tweet_text,image_link,has_image,json_path,tweet_text_clean,local_image_path,download_ok,download_status
499478732315566080,ferguson,real,Your friendly local police department. Protect and Serve. #Ferguson http://t.co/LIUfLlnXXK,https://pbs.twimg.com/media/Bu6BQmVCcAASjyg.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ferguson\non-rumours\499478732315566080\source-tweet\499478732315566080.json,Your friendly local police department. Protect and Serve. #Ferguson,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\499478732315566080.jpg,1,ok
499484255869612034,ferguson,real,There will be no #BlackOut or Censoring The Global Community from witnessing this #HUMAN travesty #Unity #Ferguson http://t.co/LcOVHIHivD,https://pbs.twimg.com/media/Bu6GSIDCAAAamss.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ferguson\non-rumours\499484255869612034\source-tweet\499484255869612034.json,There will be no #BlackOut or Censoring The Global Community from witnessing this #HUMAN travesty #Unity #Ferguson,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\499484255869612034.jpg,1,ok
499488337338843137,ferguson,real,Is that a bag of chips?! #REAL RT @GinoTheGhost: May be the dopest photo of the year #Ferguson http://t.co/ZxF3zhbjHb,https://pbs.twimg.com/media/Bu5cmOcCEAAQZHI.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ferguson\non-rumours\499488337338843137\source-tweet\499488337338843137.json,Is that a bag of chips?! #REAL RT @GinoTheGhost: May be the dopest photo of the year #Ferguson,,0,http_404
499490314718310400,ferguson,real,Welcome to the United Police States of America. #Ferguson http://t.co/Wau7wEohv1,https://pbs.twimg.com/media/Bu6LysjIcAAWw6X.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ferguson\non-rumours\499490314718310400\source-tweet\499490314718310400.json,Welcome to the United Police States of America. #Ferguson,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\499490314718310400.jpg,1,ok
499501246907432960,ferguson,real,No one should live in a town where militarized police point loaded weapons at unarmed citizens #Ferguson http://t.co/nk0Ugf0tpR #morningjoe,https://pbs.twimg.com/media/Bu5egX7CYAAOZWW.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ferguson\non-rumours\499501246907432960\source-tweet\499501246907432960.json,No one should live in a town where militarized police point loaded weapons at unarmed citizens #Ferguson #morningjoe,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\499501246907432960.jpg,1,ok
499507509171060736,ferguson,real,RT @manofsteele: Man picks up burning tear gas can and throws it back at police. #ferguson pic by @kodacohen http://t.co/tBIacVzMKE,https://pbs.twimg.com/media/Bu5XQ6KCIAEPh81.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ferguson\non-rumours\499507509171060736\source-tweet\499507509171060736.json,RT @manofsteele: Man picks up burning tear gas can and throws it back at police. #ferguson pic by @kodacohen,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\499507509171060736.jpg,1,ok
499514668814467072,ferguson,real,We don't need to stinkin' #PoliceState Americans! This must stop! .@StupidTeanuts: Going 2 War w/ Americans #Ferguson http://t.co/lo4ZQ59DHS,https://pbs.twimg.com/media/Bu5lgCqCMAA_G1H.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ferguson\non-rumours\499514668814467072\source-tweet\499514668814467072.json,We don't need to stinkin' #PoliceState Americans! This must stop! .@StupidTeanuts: Going 2 War w/ Americans #Ferguson,,0,http_403
499517463457849345,ferguson,real,"This image is unreal. Cops in #Ferguson dressed &amp; armed for war, confronting a lone protestor http://t.co/QpEZQ7mPXq http://t.co/UUP2oXY6qf",https://pbs.twimg.com/media/Bu3CzepIMAAh186.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ferguson\non-rumours\499517463457849345\source-tweet\499517463457849345.json,"This image is unreal. Cops in #Ferguson dressed &amp; armed for war, confronting a lone protestor",,0,http_404
499524024012386304,ferguson,real,.@wizkhalifa showed support for #RIPMikeBrown last night during his #STL concert http://t.co/M7OBuIL1eV #Ferguson http://t.co/8FYpZQEWUb,https://pbs.twimg.com/media/Bu6qc-LIUAAOs6T.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ferguson\non-rumours\499524024012386304\source-tweet\499524024012386304.json,.@wizkhalifa showed support for #RIPMikeBrown last night during his #STL concert #Ferguson,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\499524024012386304.jpg,1,ok
499526002469797888,ferguson,real,Photos from @PDPJ #Ferguson http://t.co/CXXG6bPHh9,https://pbs.twimg.com/media/Bu6sQH1CUAA6ahi.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ferguson\non-rumours\499526002469797888\source-tweet\499526002469797888.json,Photos from @PDPJ #Ferguson,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\499526002469797888.jpg,1,ok
499527157023277056,ferguson,real,"Classes started at 8am, but by 7am #MichaelBrown would be there waiting, eager http://t.co/SVaqe4vR2V #Ferguson http://t.co/P3ubd08DB8",https://pbs.twimg.com/media/Bu6tTTlCQAAcYS9.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ferguson\non-rumours\499527157023277056\source-tweet\499527157023277056.json,"Classes started at 8am, but by 7am #MichaelBrown would be there waiting, eager #Ferguson",,0,http_404
499530401136668672,ferguson,real,UNEASY NIGHT: St. Louis Post Dispatch's reporting on last night's clashes in #Ferguson http://t.co/wHNNo9yo3T http://t.co/OOuZIRkjpL,https://pbs.twimg.com/media/Bu6wQKMCAAE31zZ.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ferguson\non-rumours\499530401136668672\source-tweet\499530401136668672.json,UNEASY NIGHT: St. Louis Post Dispatch's reporting on last night's clashes in #Ferguson,,0,http_404
499531968229683200,ferguson,real,The Civil Rights Act is 50 years old. These two pictures were taken 50 years apart. Behold our progress. #Ferguson http://t.co/8PNn8eteO2,https://pbs.twimg.com/media/Bu6xrXrCYAE5rbP.png,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ferguson\non-rumours\499531968229683200\source-tweet\499531968229683200.json,The Civil Rights Act is 50 years old. These two pictures were taken 50 years apart. Behold our progress. #Ferguson,,0,http_404
499532858399412224,ferguson,real,"Thought I was looking at a pix from Birmingham, Alabama in 1963 but nope I was looking at #Ferguson Missouri 2014 smh http://t.co/V3vuwlNBFF",https://pbs.twimg.com/media/Bu6yfNZIAAACL_9.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ferguson\non-rumours\499532858399412224\source-tweet\499532858399412224.json,"Thought I was looking at a pix from Birmingham, Alabama in 1963 but nope I was looking at #Ferguson Missouri 2014 smh",D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\499532858399412224.jpg,1,ok
499541439962185729,ferguson,real,#JusticeForMikeBrown: Powerful photos from the #Ferguson police protests http://t.co/PfZ0GIAxE1 http://t.co/I4x6KRgnHE,https://pbs.twimg.com/media/Bu66SvBIUAE8647.png,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ferguson\non-rumours\499541439962185729\source-tweet\499541439962185729.json,#JusticeForMikeBrown: Powerful photos from the #Ferguson police protests,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\499541439962185729.png,1,ok
499553298668859392,ferguson,real,#Ferguson vs #BundyRanch See the difference? http://t.co/zKEMY38Uds,https://pbs.twimg.com/media/Bu7FE_SIUAAWzi7.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ferguson\non-rumours\499553298668859392\source-tweet\499553298668859392.json,#Ferguson vs #BundyRanch See the difference?,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\499553298668859392.jpg,1,ok
499554114024771584,ferguson,real,The events in #Ferguson Missouri remind us how and why America's police became so militarised http://t.co/wDnjslz0pk http://t.co/Fdr1r1KWpV,https://pbs.twimg.com/media/Bu7F0dsIgAAD1R9.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ferguson\non-rumours\499554114024771584\source-tweet\499554114024771584.json,The events in #Ferguson Missouri remind us how and why America's police became so militarised,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\499554114024771584.jpg,1,ok
499554248292458499,ferguson,real,"On a street in #Ferguson: Big wooden pellets &amp; aftermath, weapons used against peaceful protesters http://t.co/hma5qv8pls",https://pbs.twimg.com/media/Bu2YM-BCYAABRXM.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ferguson\non-rumours\499554248292458499\source-tweet\499554248292458499.json,"On a street in #Ferguson: Big wooden pellets &amp; aftermath, weapons used against peaceful protesters",,0,http_404
499563566786433024,ferguson,real,Great piece from @nytimes about the role of racial segregation in places like #Ferguson http://t.co/yPo7ifTlcc http://t.co/eE8ljLpqEZ,https://pbs.twimg.com/media/Bu7OaqcIcAAqwYl.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ferguson\non-rumours\499563566786433024\source-tweet\499563566786433024.json,Great piece from @nytimes about the role of racial segregation in places like #Ferguson,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\499563566786433024.jpg,1,ok
499564237552115712,ferguson,real,This is what they aren't showing you on the media. These young men cleaning up after the riot. #Ferguson http://t.co/eDH53pfQyg,https://pbs.twimg.com/media/Bu7PA6LIYAA3WTq.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ferguson\non-rumours\499564237552115712\source-tweet\499564237552115712.json,This is what they aren't showing you on the media. These young men cleaning up after the riot. #Ferguson,,0,http_403
499567797064957952,ferguson,real,A few feet from where #MichaelBrown was killed: #Ferguson http://t.co/BpMH784CFR,https://pbs.twimg.com/media/Bu7SQrGIIAErKuJ.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ferguson\non-rumours\499567797064957952\source-tweet\499567797064957952.json,A few feet from where #MichaelBrown was killed: #Ferguson,,0,http_404
499571347375136768,ferguson,real,You're either furious about this or protecting your entitlement. I believe it to be this simple: #Ferguson #Trayvon http://t.co/0SDoF5zobe,https://pbs.twimg.com/media/Bu7Vfi1CcAE2Fyk.png,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ferguson\non-rumours\499571347375136768\source-tweet\499571347375136768.json,You're either furious about this or protecting your entitlement. I believe it to be this simple: #Ferguson #Trayvon,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\499571347375136768.png,1,ok
499571799764770816,ferguson,real,People of #Ferguson: Stop #attacking our brave #heroes! -- http://t.co/DfxchWSDBM,https://pbs.twimg.com/media/Bu3CzepIMAAh186.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ferguson\non-rumours\499571799764770816\source-tweet\499571799764770816.json,People of #Ferguson: Stop #attacking our brave #heroes! --,,0,http_404
499576743967993856,ferguson,real,Realist picture you will see today.. #Ferguson http://t.co/PAMtLUxIXm,https://pbs.twimg.com/media/Bu7aZqPCAAA8mRo.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ferguson\non-rumours\499576743967993856\source-tweet\499576743967993856.json,Realist picture you will see today.. #Ferguson,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\499576743967993856.jpg,1,ok
499579650926858240,ferguson,real,"Image of #Ferguson protester throwing tear gas back at police, wearing the American flag, is amazing. http://t.co/JXi1sibnGG @AntonioFrench",https://pbs.twimg.com/media/Bu7a55UCcAEI3FS.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ferguson\non-rumours\499579650926858240\source-tweet\499579650926858240.json,"Image of #Ferguson protester throwing tear gas back at police, wearing the American flag, is amazing. @AntonioFrench",D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\499579650926858240.jpg,1,ok
499581469027618816,ferguson,real,WAKE UP!!! #Ferguson http://t.co/4N8kRGBXUf,https://pbs.twimg.com/media/Bu7esszCMAA63uv.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ferguson\non-rumours\499581469027618816\source-tweet\499581469027618816.json,WAKE UP!!! #Ferguson,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\499581469027618816.jpg,1,ok
499581876668227584,ferguson,real,#BREAKING first official news release from #Ferguson PD since death of #MikeBrown @kmov http://t.co/Z27k2DOm7J,https://pbs.twimg.com/media/Bu7fEcHIUAExfKX.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ferguson\non-rumours\499581876668227584\source-tweet\499581876668227584.json,#BREAKING first official news release from #Ferguson PD since death of #MikeBrown @kmov,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\499581876668227584.jpg,1,ok
499584606878715905,ferguson,real,this is america? what the fuck is wrong with us? #Ferguson http://t.co/Zp4bEbkwiW,https://pbs.twimg.com/media/Bu7hjUgCYAAYYsK.png,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ferguson\non-rumours\499584606878715905\source-tweet\499584606878715905.json,this is america? what the fuck is wrong with us? #Ferguson,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\499584606878715905.png,1,ok
499586890837016579,ferguson,real,Calling all journalists covering #MikeBrown #Ferguson FREE coffee/Wifi if you need a place to work! @AntonioFrench http://t.co/mn8W44Ov7z,https://pbs.twimg.com/media/Bu7jmj9IcAIc9xg.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ferguson\non-rumours\499586890837016579\source-tweet\499586890837016579.json,Calling all journalists covering #MikeBrown #Ferguson FREE coffee/Wifi if you need a place to work! @AntonioFrench,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\499586890837016579.jpg,1,ok
499588291335692288,ferguson,real,New statement from #Ferguson police on shooting of #MichaelBrown ht @abake6 http://t.co/bGeRVUVQDO,https://pbs.twimg.com/media/Bu7k5yRCAAAHcTs.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ferguson\non-rumours\499588291335692288\source-tweet\499588291335692288.json,New statement from #Ferguson police on shooting of #MichaelBrown ht @abake6,,0,http_404
499589336816308227,ferguson,real,#MikeBrown deserves to have these pictures circulating. Contribute to the movement #Ferguson #IfTheyGunnedMeDown http://t.co/Y5SvBwnAqD,https://pbs.twimg.com/media/Bu7l2pECYAIuu1i.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ferguson\non-rumours\499589336816308227\source-tweet\499589336816308227.json,#MikeBrown deserves to have these pictures circulating. Contribute to the movement #Ferguson #IfTheyGunnedMeDown,,0,http_404
499590048313262080,ferguson,real,"""Don't shoot!"" #Ferguson #MichaelBrown http://t.co/5INhKTmkL5",https://pbs.twimg.com/media/Bu7mgG1IAAAoR4j.png,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ferguson\non-rumours\499590048313262080\source-tweet\499590048313262080.json,"""Don't shoot!"" #Ferguson #MichaelBrown",D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\499590048313262080.png,1,ok
499590929611640832,ferguson,real,"Trayvon Martin, Jordan Davis, Jonathan Ferrell... and now #MikeBrown. Who is next?http://t.co/zgxUC7N7TJ #Ferguson http://t.co/QHDkP8BFIJ",https://pbs.twimg.com/media/Bu7nTX9IIAAbyK6.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ferguson\non-rumours\499590929611640832\source-tweet\499590929611640832.json,"Trayvon Martin, Jordan Davis, Jonathan Ferrell... and now #MikeBrown. Who is next? #Ferguson",D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\499590929611640832.jpg,1,ok
499592320900431872,ferguson,real,"White ""anti-looting"" high-horse riders listen up! Read &amp; follow @ProfessorCrunk http://t.co/L8DTcZCOvQ #Ferguson http://t.co/kNmvT8S2hb",https://pbs.twimg.com/media/Bu7okWAIEAEa5Lv.png,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ferguson\non-rumours\499592320900431872\source-tweet\499592320900431872.json,"White ""anti-looting"" high-horse riders listen up! Read &amp; follow @ProfessorCrunk #Ferguson",,0,http_404
499598115888848896,ferguson,real,Here is a collection of debris I found in #Ferguson yesterday there were tons more rubber bullets @mattdpearce http://t.co/aE3y1Z14BW,https://pbs.twimg.com/media/Bu7t1TVCMAE1qnq.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ferguson\non-rumours\499598115888848896\source-tweet\499598115888848896.json,Here is a collection of debris I found in #Ferguson yesterday there were tons more rubber bullets @mattdpearce,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\499598115888848896.jpg,1,ok
499598945417703424,ferguson,real,More from #Ferguson this morning http://t.co/82Ylq2SqzK,https://pbs.twimg.com/media/Bu7ul3UCIAEIBeN.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ferguson\non-rumours\499598945417703424\source-tweet\499598945417703424.json,More from #Ferguson this morning,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\499598945417703424.jpg,1,ok
499601956491374594,ferguson,real,There is a RALLY TODAY!!!!! SPREAD THE WORD #Ferguson #STL #MIKEBROWN http://t.co/9FavXLbo5r,https://pbs.twimg.com/media/Bu7xVQyCAAEOlNI.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ferguson\non-rumours\499601956491374594\source-tweet\499601956491374594.json,There is a RALLY TODAY!!!!! SPREAD THE WORD #Ferguson #STL #MIKEBROWN,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\499601956491374594.jpg,1,ok
499602333404504064,ferguson,real,Police militarization on display in #Ferguson http://t.co/m9jyPq3ALq,https://pbs.twimg.com/media/Bu7xrCgIYAAj8OH.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ferguson\non-rumours\499602333404504064\source-tweet\499602333404504064.json,Police militarization on display in #Ferguson,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\499602333404504064.jpg,1,ok
499602989133594624,ferguson,real,Housing discrimination in everything: The NYT on racial inequality in #Ferguson http://t.co/l1ryYdFz8u http://t.co/4sBFSBYfa7,https://pbs.twimg.com/media/Bu7yRXAIgAAQlkD.png,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ferguson\non-rumours\499602989133594624\source-tweet\499602989133594624.json,Housing discrimination in everything: The NYT on racial inequality in #Ferguson,,0,http_404
499604750888083456,ferguson,real,Free Coffee to all journalists spreading awareness on #MikeBrown #Ferguson movement @stlpublicradio #DONTSHOOT http://t.co/67wkah3OVS,https://pbs.twimg.com/media/Bu7z2KJIMAAq25K.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ferguson\non-rumours\499604750888083456\source-tweet\499604750888083456.json,Free Coffee to all journalists spreading awareness on #MikeBrown #Ferguson movement @stlpublicradio #DONTSHOOT,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\499604750888083456.jpg,1,ok
499611069565112320,ferguson,real,End police brutality sign at #mikebrown memorial in #ferguson http://t.co/WH4Olf3W2v,https://pbs.twimg.com/media/Bu75nrkIgAAdJ2I.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ferguson\non-rumours\499611069565112320\source-tweet\499611069565112320.json,End police brutality sign at #mikebrown memorial in #ferguson,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\499611069565112320.jpg,1,ok
499611719090450432,ferguson,real,Welcome to #Ferguson where Americans started waking up to the militarization of their police force http://t.co/3MgfQYQolW,https://pbs.twimg.com/media/Bu76NOKCcAEOKbT.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ferguson\non-rumours\499611719090450432\source-tweet\499611719090450432.json,Welcome to #Ferguson where Americans started waking up to the militarization of their police force,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\499611719090450432.jpg,1,ok
499612195756728320,ferguson,real,A man picks up burning tear gas can and throws it back at police. #ferguson pic by @kodacohen http://t.co/qd9LjGNenk #hero,https://pbs.twimg.com/media/Bu5XQ6KCIAEPh81.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ferguson\non-rumours\499612195756728320\source-tweet\499612195756728320.json,A man picks up burning tear gas can and throws it back at police. #ferguson pic by @kodacohen #hero,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\499612195756728320.jpg,1,ok
499615655906533376,ferguson,real,"Police are using military weapons to occupy #Ferguson, Missouri: http://t.co/VnGMpxrdbI http://t.co/TAgA8A5MU6",https://pbs.twimg.com/media/Bu79yrBIIAAQnqB.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ferguson\non-rumours\499615655906533376\source-tweet\499615655906533376.json,"Police are using military weapons to occupy #Ferguson, Missouri:",D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\499615655906533376.jpg,1,ok
499619724222038016,ferguson,real,Captain America is Black: Man throwing a tear gas canister back at police in #Ferguson. (Photo by @kodacohen.) http://t.co/diHnTVojtu,https://pbs.twimg.com/media/Bu8BfchIAAA0hyF.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ferguson\non-rumours\499619724222038016\source-tweet\499619724222038016.json,Captain America is Black: Man throwing a tear gas canister back at police in #Ferguson. (Photo by @kodacohen.),,0,http_404
499622667142844416,ferguson,real,"Man in flag shirt, holding a bag of chips, throws flaming can of tear gas BACK at #Ferguson police. My new hero. http://t.co/ryj6QkaF1w",https://pbs.twimg.com/media/Bu8EKwCCAAQL9XS.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ferguson\non-rumours\499622667142844416\source-tweet\499622667142844416.json,"Man in flag shirt, holding a bag of chips, throws flaming can of tear gas BACK at #Ferguson police. My new hero.",,0,http_404
499626055251271682,ferguson,real,"No, this isn't Iraq or Gaza or Syria. This is the United States of America. #Ferguson #WTF (via @GerryDuggan) http://t.co/BcxvWjCW5N",https://pbs.twimg.com/media/Bu8HP91IQAAGOdh.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ferguson\non-rumours\499626055251271682\source-tweet\499626055251271682.json,"No, this isn't Iraq or Gaza or Syria. This is the United States of America. #Ferguson #WTF (via @GerryDuggan)",D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\499626055251271682.jpg,1,ok
499635247311781889,ferguson,real,"Hey Obama &amp; FBI Here's A BIG LEAD 4 U! Look what's being handed out 2 #Ferguson Rioters, talk 2 the Sponsors! #tcot http://t.co/wJlOkoUPFc",https://pbs.twimg.com/media/Bu8PnBNCYAI2RCV.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ferguson\non-rumours\499635247311781889\source-tweet\499635247311781889.json,"Hey Obama &amp; FBI Here's A BIG LEAD 4 U! Look what's being handed out 2 #Ferguson Rioters, talk 2 the Sponsors! #tcot",D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\499635247311781889.jpg,1,ok
499636076852420608,ferguson,real,Better Family life out here in the #FERGUSON community offering therapy for the residents of Canfield #MikeBrown http://t.co/SIiRImomBP,https://pbs.twimg.com/media/Bu8QXVYCAAATguR.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ferguson\non-rumours\499636076852420608\source-tweet\499636076852420608.json,Better Family life out here in the #FERGUSON community offering therapy for the residents of Canfield #MikeBrown,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\499636076852420608.jpg,1,ok
499637476315910146,ferguson,real,"Where Was #Sharpton, Liberals, Obama?! Almost Exactly One Year Ago in #Ferguson Missouri http://t.co/lTluzAHrMf #tcot http://t.co/lOdFjDO5Ux",https://pbs.twimg.com/media/Bu8Rot2CIAAGml1.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ferguson\non-rumours\499637476315910146\source-tweet\499637476315910146.json,"Where Was #Sharpton, Liberals, Obama?! Almost Exactly One Year Ago in #Ferguson Missouri #tcot",D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\499637476315910146.jpg,1,ok
499643185581142016,ferguson,real,"WE OUT HERE IN #Ferguson cleaning up OUR city ! Handing out water, Gatorade, snacks, &amp; cleaning supplies #MikeBrown http://t.co/zmMRWFF0Ch",https://pbs.twimg.com/media/Bu8W1ExCAAAewmA.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ferguson\non-rumours\499643185581142016\source-tweet\499643185581142016.json,"WE OUT HERE IN #Ferguson cleaning up OUR city ! Handing out water, Gatorade, snacks, &amp; cleaning supplies #MikeBrown",,0,http_404
499647059688173569,ferguson,real,"""This is not just a north side problem or a black problem, this is a St. Louis problem"" - Tom Naerper #Ferguson http://t.co/VYF5whVBRo",https://pbs.twimg.com/media/Bu8aWeHCQAEkHyC.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ferguson\non-rumours\499647059688173569\source-tweet\499647059688173569.json,"""This is not just a north side problem or a black problem, this is a St. Louis problem"" - Tom Naerper #Ferguson",,0,http_404
499647397278937088,ferguson,real,"disarm the police RT @Criticl_me: ppl dont want ur ""protection"" anymore! #Ferguson #PoliceBrutality http://t.co/ssB7H7Eo5I @theindividuals",https://pbs.twimg.com/media/Bu2xu-1IMAAgIE5.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ferguson\non-rumours\499647397278937088\source-tweet\499647397278937088.json,"disarm the police RT @Criticl_me: ppl dont want ur ""protection"" anymore! #Ferguson #PoliceBrutality @theindividuals",D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\499647397278937088.jpg,1,ok
499649230181388289,ferguson,real,She gets it. Why can't everyone else? #Ferguson #Equality #MikeBrown http://t.co/bIqHPWfdtf,https://pbs.twimg.com/media/Bu8cU8jCAAIcKhL.png,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ferguson\non-rumours\499649230181388289\source-tweet\499649230181388289.json,She gets it. Why can't everyone else? #Ferguson #Equality #MikeBrown,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\499649230181388289.png,1,ok
499649813332639744,ferguson,real,"#Anonymous released radio runs of #MikeBrown murder in #Ferguson. Cops call 4 backup, not EMS: http://t.co/mMQMpFD2BV http://t.co/xcpQ9qOi9B",https://pbs.twimg.com/media/Bu8c21YIMAAMlYX.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ferguson\non-rumours\499649813332639744\source-tweet\499649813332639744.json,"#Anonymous released radio runs of #MikeBrown murder in #Ferguson. Cops call 4 backup, not EMS:",D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\499649813332639744.jpg,1,ok
499651344622694400,ferguson,real,Important new image in #Ferguson via @leisazigman. http://t.co/V8zlGQNDJI,https://pbs.twimg.com/media/Bu8eQAUCAAEkbFA.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ferguson\non-rumours\499651344622694400\source-tweet\499651344622694400.json,Important new image in #Ferguson via @leisazigman.,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\499651344622694400.jpg,1,ok
